Iteration	Posterior	Likelihood	Prior	alpha	bl[1]	bl[2]	bl[3]	bl[4]	bl[5]	bl[6]	bl[7]	bl[8]	bl[9]	bl[10]	bl[11]	bl[12]	bl[13]	bl[14]	bl[15]	bl[16]	bl[17]	bl[18]	bl[19]	bl[20]	bl[21]	bl[22]	bl[23]	bl[24]	bl[25]	bl[26]	bl[27]	bl[28]	bl[29]	bl[30]	bl[31]	bl[32]	bl[33]	bl[34]	bl[35]	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	gamma_rates[1]	gamma_rates[2]	gamma_rates[3]	gamma_rates[4]	pi[1]	pi[2]	pi[3]	pi[4]	pinvar	TL
410	-4476.594	-4493.535	16.94003	9.406256e+07	0.384894	0.00289933	0.00400882	0.000410826	0.00104743	0.00682593	0.0151706	0.025416	0.0431704	0.00361559	0.00309594	0.00950367	0.0154165	0.0733187	0.0266492	0.0450429	0.0378176	0.047238	0.0626317	0.010679	0.00863952	0.0252649	0.031705	0.0150383	0.0535521	0.0192007	0.0426522	0.0247134	0.00742937	0.0404021	0.0156649	0.00213821	0.0749755	0.00534192	0.0157568	0.0210415	0.649866	0.035934	0.0207426	0.261814	0.0106015	0.999869	0.999966	1.00003	1.00013	0.296907	0.388427	0.100486	0.21418	0.5926302	1.201327
420	-4481.705	-4498.448	16.74329	1.9406e+07	0.299993	0.00277833	0.00940185	0.000456692	0.00258906	0.00428136	0.017649	0.0299615	0.0286761	0.00282	0.0058694	0.009123	0.0111015	0.0715992	0.0191427	0.0642922	0.0433216	0.0587499	0.0758971	0.00825476	0.00481844	0.0152984	0.0302171	0.0218109	0.0216504	0.036942	0.0452982	0.0246398	0.0200026	0.0458084	0.054977	0.00318566	0.104404	0.00169439	0.0242959	0.0173551	0.6097	0.0447888	0.0158601	0.288995	0.0233013	0.999712	0.999926	1.00007	1.00029	0.283743	0.411809	0.103764	0.200683	0.621509	1.221002
430	-4478.553	-4496.786	18.23257	2.720628e+07	0.335431	0.000335472	0.00868353	0.00233191	0.0029395	0.00824984	0.0164254	0.035548	0.0516244	0.00338087	0.00620937	0.0109627	0.0124014	0.0758725	0.00835953	0.0454805	0.034244	0.0439665	0.0591077	0.00580186	0.00600045	0.00942822	0.0180956	0.0224039	0.0129234	0.0265136	0.0151105	0.0190758	0.0100768	0.0246745	0.0382938	0.00318566	0.0630542	0.00500041	0.0308807	0.0258449	0.629506	0.029826	0.0127363	0.27718	0.0249077	0.999756	0.999938	1.00006	1.00024	0.269458	0.398326	0.105366	0.226849	0.6305863	1.072074
440	-4483.162	-4501.439	18.27718	4.439419e+07	0.300051	0.00161878	0.0104569	0.00120638	0.000605796	0.00366469	0.0141257	0.031913	0.0599726	0.00293878	0.00166952	0.00759165	0.0123146	0.0529338	0.0212494	0.0238116	0.0451464	0.0464544	0.0583504	0.0167521	0.00564496	0.0145631	0.0386758	0.0071138	0.0185039	0.0282568	0.0247892	0.0194946	0.01153	0.0237297	0.0697314	0.00214271	0.0656295	0.00107867	0.0238998	0.0213746	0.602091	0.0190435	0.0177366	0.292196	0.0475579	0.999809	0.999951	1.00005	1.00019	0.284863	0.383796	0.110745	0.220596	0.6299162	1.067612
450	-4485.231	-4503.054	17.82347	2.184529e+07	0.323803	0.0105623	0.00680241	0.000466884	0.000854789	0.00664596	0.013976	0.0387667	0.0329927	0.00193258	0.00314129	0.0036561	0.0132375	0.104668	0.0304088	0.0256646	0.0256411	0.047022	0.0734337	0.003157	0.00749478	0.0156037	0.0356857	0.0390281	0.0111217	0.0145697	0.0247892	0.0243026	0.0115103	0.0298267	0.0429155	0.00722537	0.0655084	0.00331683	0.0132516	0.0173466	0.582429	0.0226706	0.0149558	0.303293	0.0593051	0.999728	0.999931	1.00007	1.00027	0.288962	0.400147	0.111475	0.199416	0.6362992	1.112984
460	-4485.741	-4503.634	17.89235	2.000547e+07	0.230421	0.00575457	0.0103409	0.00555512	0.00268241	0.00415219	0.0122861	0.0269369	0.0369793	0.00651906	0.00382398	0.00779481	0.0089879	0.0935465	0.0283223	0.0538109	0.0329158	0.0707813	0.0778804	0.00558174	0.00980177	0.025626	0.0301756	0.0563548	0.0227737	0.0234742	0.0200057	0.0160714	0.0142403	0.0253658	0.0410003	0.0044976	0.0667724	0.00179419	0.0230679	0.0292956	0.590497	0.030326	0.0267848	0.300167	0.0229293	0.999716	0.999927	1.00007	1.00028	0.293296	0.374176	0.104448	0.22808	0.5877384	1.106095
470	-4475.01	-4493.307	18.29751	6.067098e+07	0.287074	0.00231548	0.00784905	0.000927009	0.00178243	0.00354491	0.0167064	0.0255455	0.0379274	0.00510437	0.00251926	0.00764532	0.0188328	0.0566838	0.0275295	0.038513	0.0452392	0.0429487	0.0968952	0.00328733	0.00294869	0.0256281	0.0301756	0.0210611	0.0583262	0.0309729	0.0200057	0.0216043	0.0112251	0.024238	0.00184528	0.00353162	0.0620225	0.00669154	0.0164316	0.0345697	0.609495	0.030488	0.00579291	0.303231	0.0164239	0.999837	0.999958	1.00004	1.00016	0.278888	0.39491	0.113009	0.213193	0.5984716	1.065579
480	-4485.379	-4501.893	16.51423	5.820064e+07	0.335301	0.00616899	0.00248096	0.00498316	0.00118985	0.00501558	0.0109219	0.0368126	0.0462621	0.0027594	0.00251926	0.00508182	0.0149099	0.116619	0.00864837	0.0733953	0.0662367	0.0389758	0.0789201	0.0133924	0.00310895	0.0208648	0.0179904	0.0271563	0.0726686	0.0186864	0.0204357	0.0220221	0.0183154	0.024238	0.00420885	0.00296929	0.0862765	0.0106442	0.0237284	0.0203647	0.627626	0.025657	0.0126581	0.283185	0.0305088	0.999833	0.999958	1.00004	1.00017	0.287039	0.38994	0.119193	0.203828	0.611048	1.243908
490	-4480.717	-4497.995	17.27739	1.072216e+07	0.320907	0.000778051	0.00340278	0.000354166	0.0010894	0.00205735	0.0179494	0.0368126	0.0467297	0.00822007	0.00587191	0.00760521	0.0111248	0.0969139	0.00175661	0.0585595	0.0287525	0.0651268	0.0753901	0.00565455	0.00454923	0.0188301	0.0345264	0.0296728	0.0545486	0.0224694	0.0320659	0.0085493	0.0125121	0.0369719	0.0125616	0.000836481	0.0784629	0.00263834	0.0233397	0.0203243	0.556614	0.0416063	0.0109842	0.331747	0.0387246	0.999612	0.999901	1.0001	1.00039	0.301932	0.383376	0.103521	0.211171	0.6270416	1.167591
500	-4478.358	-4495.663	17.30563	5.92175e+07	0.3725	0.00477747	0.00117769	0.00173967	4.0262e-05	0.0032649	0.0179494	0.0279628	0.0432396	0.00169062	0.00608092	0.00463347	0.01287	0.0699789	0.00771276	0.0525064	0.0353946	0.0441237	0.072135	0.0455943	0.00381267	0.0203506	0.031499	0.0218676	0.0315831	0.0176559	0.0339335	0.0306285	0.0149528	0.0098233	0.0333867	0.00298699	0.0580074	0.00309477	0.025812	0.0188176	0.561999	0.0425501	0.0202248	0.343527	0.0128816	0.999835	0.999958	1.00004	1.00017	0.289475	0.396471	0.10425	0.209804	0.6182601	1.164767
510	-4479.441	-4496.543	17.10209	5.92175e+07	0.360037	0.00477443	0.00844932	0.000890082	0.00126948	0.00791056	0.0107744	0.0279544	0.0255623	0.000241126	0.00286752	0.0082856	0.0117577	0.102899	0.0246	0.0507946	0.0346079	0.0666907	0.071265	0.00693245	0.00308151	0.0205824	0.0434416	0.0209373	0.00203342	0.0427364	0.0339335	0.015182	0.0139702	0.0419233	0.0299984	0.00767869	0.0547625	0.0068633	0.0194345	0.0174571	0.596145	0.0359736	0.0157786	0.291776	0.0428701	0.999835	0.999958	1.00004	1.00017	0.303022	0.388349	0.106716	0.201914	0.6340277	1.185122
520	-4487.949	-4504.471	16.5216	5.680653e+07	0.38486	9.87948e-05	0.0138484	0.000262894	0.00823059	0.00236395	0.0143262	0.0354575	0.0393473	0.000765204	0.00735786	0.00132851	0.0137777	0.105546	0.0235385	0.0355046	0.0325763	0.0587833	0.0658399	0.0184341	0.00769634	0.0222051	0.0311445	0.01561	0.0126603	0.0284633	0.0307141	0.0296515	0.0146611	0.0419233	0.053387	0.00250572	0.0708122	0.00125554	0.0182328	0.0150133	0.652319	0.0335855	0.0131542	0.272587	0.013341	0.999831	0.999957	1.00004	1.00017	0.290797	0.386405	0.111316	0.211482	0.6247162	1.24317
530	-4482.962	-4500.331	17.36879	2.288339e+07	0.371797	0.000988318	0.00482582	0.000524409	0.00396471	0.00240306	0.0203258	0.037155	0.0398422	0.00227464	0.00541611	0.00182317	0.0116929	0.0590037	0.0140331	0.0545862	0.0298554	0.0697729	0.0563627	0.0128446	0.00183916	0.0299028	0.0260466	0.0364601	0.0131266	0.0209258	0.0360955	0.0230285	0.0146611	0.018977	0.0551484	0.00164677	0.04805	0.00539245	0.0276584	0.0224363	0.650883	0.022408	0.0138488	0.257703	0.0327214	0.999734	0.999932	1.00007	1.00027	0.299906	0.406441	0.0998595	0.193793	0.6381525	1.158451
540	-4480.928	-4498.935	18.0063	2.092514e+07	0.277382	0.00218296	0.00698592	0.00165556	0.000840911	0.00625464	0.0152081	0.0239093	0.0403578	0.00540688	0.00253896	0.00344617	0.0138647	0.0975655	0.0246866	0.0445624	0.023753	0.0529822	0.0665107	0.0100902	0.00661517	0.0238007	0.0626089	0.0273015	0.0153607	0.038181	0.0193544	0.0158759	0.0174803	0.0276085	0.0314448	0.000870889	0.0604146	0.00918559	0.0184126	0.0185197	0.591914	0.0372847	0.00744726	0.285406	0.0594281	0.999722	0.999929	1.00007	1.00028	0.289264	0.378672	0.108698	0.223366	0.6086564	1.0947
550	-4477.434	-4494.465	17.03094	3.89176e+07	0.363151	0.0035568	0.00724033	0.000183886	0.000778616	0.00361477	0.0150361	0.0240666	0.0348308	0.0091283	0.00137544	0.00983648	0.0124455	0.0975655	0.0277976	0.0343234	0.0499819	0.0473383	0.0612152	0.0213365	0.00609437	0.0214861	0.0306625	0.00946284	0.024275	0.0240574	0.043085	0.019879	0.0108267	0.0134914	0.0436519	0.00391761	0.0855025	0.00200435	0.029037	0.0210567	0.574464	0.0304327	0.0128222	0.319828	0.0413964	0.999796	0.999948	1.00005	1.0002	0.305974	0.384115	0.104732	0.20518	0.6385792	1.192237
560	-4480.065	-4495.94	15.87552	3.147712e+07	0.404016	0.00425351	0.00530443	0.000176507	0.00148899	0.00448379	0.0138132	0.0347087	0.0285866	0.00509898	0.00379482	0.0112898	0.0150786	0.0633613	0.00993003	0.066043	0.0374274	0.0702522	0.0689576	0.0317135	0.00356734	0.020695	0.0294698	0.0432357	0.0745267	0.00903888	0.0387192	0.0222995	0.00908333	0.0384988	0.0088275	0.000404752	0.0951049	0.0025018	0.0320262	0.0258404	0.650799	0.0282647	0.0101931	0.273605	0.011298	0.999774	0.999942	1.00006	1.00023	0.29439	0.385317	0.0969539	0.223339	0.5971478	1.307778
570	-4484.52	-4500.785	16.26544	2.191227e+07	0.448162	0.00147987	0.00895468	0.00162044	0.000528871	0.00267854	0.0226056	0.0296264	0.0618252	0.00307937	0.00500503	0.0116124	0.011651	0.0804701	0.0357641	0.0499696	0.0484078	0.034829	0.046523	0.0231325	0.00496399	0.0311415	0.0386247	0.0246605	0.0102068	0.00769026	0.0249396	0.0143116	0.014699	0.0108301	0.0318687	0.00352675	0.0923237	0.0108832	0.0201899	0.0272969	0.614158	0.033034	0.0127653	0.289628	0.0231172	0.999729	0.999931	1.00007	1.00027	0.313215	0.381234	0.109549	0.196001	0.6268544	1.268786
580	-4485.263	-4501.86	16.597	1.036131e+07	0.385928	0.00307618	0.00666382	0.00193965	0.000618248	0.00182244	0.021526	0.0376501	0.0225137	0.00453337	0.000797215	0.00618	0.00650473	0.0685517	0.0160575	0.0562361	0.0490045	0.0712992	0.0837473	0.02793	0.0179553	0.0195379	0.0171025	0.0221075	0.0178521	0.00752486	0.0249396	0.0133009	0.0157807	0.0295967	0.0421099	0.0129706	0.0959589	0.00353198	0.0227813	0.0256291	0.532465	0.0278389	0.0109815	0.381063	0.0220225	0.999605	0.999899	1.0001	1.00039	0.301083	0.397796	0.108568	0.192553	0.6084379	1.235631
590	-4480.286	-4498.029	17.74312	4.249138e+07	0.308042	0.00129263	0.00228092	0.00453264	0.00110779	0.00107695	0.0252123	0.0185935	0.0331	0.00453337	0.00635978	0.00794437	0.00922837	0.0794281	0.0306844	0.0470257	0.0376862	0.0386908	0.0961415	0.00703041	0.00522005	0.0231646	0.0292424	0.0116223	0.0425897	0.0216022	0.0397764	0.0272443	0.0165261	0.0447286	0.0110585	0.00236733	0.063633	0.00709732	0.0151539	0.0263842	0.547407	0.0219822	0.0197771	0.345666	0.0387842	0.999805	0.99995	1.00005	1.0002	0.29981	0.391569	0.118664	0.189957	0.6345553	1.121019
600	-4482.929	-4500.81	17.88159	4.109193e+07	0.296895	0.00638669	0.00523116	0.00188658	0.00322199	0.00835216	0.0154308	0.0300375	0.0336922	0.00333114	0.000880584	0.0049548	0.00735047	0.0794281	0.0230473	0.0481212	0.0214759	0.067072	0.0568835	0.0151184	0.00342918	0.0273006	0.0268515	0.0266509	0.0588545	0.0164673	0.0377997	0.0178083	0.015043	0.0119339	0.0193562	0.0118514	0.0832766	0.00238348	0.0193671	0.026215	0.649029	0.0113512	0.013305	0.265155	0.0349443	0.999802	0.99995	1.00005	1.0002	0.291857	0.397965	0.0994	0.210778	0.6093179	1.107171
610	-4479.956	-4497.786	17.82997	6.86617e+07	0.328802	0.00088646	0.00813442	0.000191998	5.1655e-05	0.00532362	0.0128718	0.0300375	0.0336922	0.00558371	0.00591195	0.0095402	0.02502	0.0931474	0.0371033	0.0651208	0.0391965	0.0412145	0.0497308	0.0198761	0.0153982	0.0176162	0.0268515	0.0256091	0.0140665	0.016084	0.0307863	0.02798	0.0125597	0.00975735	0.00576102	0.00247878	0.0733598	0.00334819	0.01924	0.0256319	0.608444	0.022974	0.0186006	0.286603	0.0377466	0.999847	0.999961	1.00004	1.00015	0.289884	0.394041	0.110922	0.205153	0.6014316	1.112334
620	-4487.925	-4503.478	15.55342	7978188	0.416287	0.00584865	0.00463599	0.000778833	0.00159554	0.00488356	0.0147414	0.0327649	0.0315492	0.00369872	0.00567191	0.00320887	0.0168362	0.108197	0.0237901	0.0564759	0.0463633	0.0584121	0.092716	0.0183107	0.0101404	0.0149153	0.0518692	0.00463026	0.0350128	0.0248419	0.0307863	0.023796	0.00678406	0.0472665	0.0299287	0.0131796	0.0790523	0.00785291	0.0131663	0.0248036	0.568337	0.0195657	0.018459	0.345384	0.0234512	0.99955	0.999885	1.00011	1.00045	0.268867	0.408689	0.115463	0.20698	0.6326713	1.339989
630	-4484.179	-4502.113	17.93409	8.33112e+07	0.335554	0.00215382	0.00198888	0.00562519	0.00126443	0.00866279	0.0134267	0.0272386	0.0307203	0.00330135	0.00492723	0.00489915	0.0124673	0.063361	0.011688	0.0488852	0.0319066	0.0749017	0.0445531	0.0101141	0.000330926	0.0257976	0.0456922	0.0274245	0.0458943	0.00742863	0.0323869	0.0222644	0.0114598	0.0459146	0.0139282	0.00540655	0.0423082	0.00346635	0.034578	0.0292398	0.558962	0.0287184	0.0162073	0.357056	0.00981679	0.999861	0.999964	1.00004	1.00014	0.295587	0.394375	0.110112	0.199926	0.6191604	1.101921
640	-4479.277	-4496.014	16.7374	1.514329e+07	0.375677	0.00216235	0.0110426	0.000119797	0.000130387	0.00653922	0.0169384	0.0251578	0.0354545	0.0027622	0.0102888	0.00990505	0.0272764	0.100453	0.0327064	0.0569322	0.0417547	0.0507789	0.0538071	0.023118	0.000281601	0.0252231	0.0269047	0.023426	0.0472844	0.00596266	0.0348172	0.0253144	0.0128506	0.0329452	0.002036	0.00289728	0.0624639	0.0122344	0.0239439	0.0253183	0.597555	0.0166016	0.012364	0.295879	0.0522813	0.999673	0.999917	1.00008	1.00033	0.310153	0.39741	0.104199	0.188239	0.6050644	1.221591
650	-4477.341	-4496.848	19.50767	1.394159e+07	0.243382	0.00149412	0.00340836	0.00124703	0.00100011	0.0066294	0.0160772	0.0346905	0.0352025	0.0016855	0.00356624	0.00792173	0.019525	0.0712123	0.0279194	0.039522	0.0345107	0.0450066	0.0574264	0.00493617	0.00195841	0.0183789	0.0162333	0.021971	0.0472844	0.0317899	0.0190959	0.0163068	0.0142645	0.0165638	0.0111385	0.000897112	0.0426423	0.0124145	0.0172603	0.0228282	0.541028	0.0249979	0.0248106	0.338636	0.0476997	0.99966	0.999913	1.00009	1.00034	0.281532	0.390361	0.107371	0.220736	0.623485	0.9445631
660	-4491.792	-4510.122	18.33057	9.029499e+07	0.252829	0.000159737	0.00773893	0.000552052	0.000420127	0.00136099	0.00956263	0.024254	0.0323481	0.00413915	0.00990212	0.0185886	0.0133979	0.0889491	0.00632617	0.0926772	0.0339981	0.0603671	0.0670403	0.0106035	0.00489244	0.0259063	0.0346003	0.0316634	0.0471353	0.0178771	0.0243605	0.02631	0.0127462	0.0232295	0.00184167	0.00430927	0.0430292	0.00744225	0.0217151	0.0481853	0.550288	0.0230417	0.0169719	0.344432	0.0170806	0.999867	0.999965	1.00003	1.00013	0.272044	0.38593	0.125815	0.216211	0.6148095	1.062273
670	-4491.479	-4508.898	17.41858	4.67992e+07	0.330903	0.001423	0.00488531	0.00275417	0.00381842	0.00420554	0.017712	0.0147502	0.0548116	0.0032409	0.00785265	0.0069246	0.016675	0.0826995	0.0153517	0.0680757	0.0415792	0.02587	0.058651	0.0228085	0.0020378	0.0172973	0.0161916	0.0466382	0.0279826	0.00303116	0.0176824	0.0267798	0.0115503	0.0373891	0.0447015	0.00166122	0.0777052	0.0146994	0.0231324	0.0355818	0.626654	0.0159408	0.00669546	0.308097	0.00703141	0.999814	0.999952	1.00005	1.00019	0.268384	0.410838	0.114628	0.20615	0.6291611	1.153472
680	-4486.65	-4504.564	17.91402	6.068121e+07	0.303294	0.00293273	0.0119258	0.000540896	0.00412401	0.00673367	0.00958139	0.0189789	0.0563301	0.00319308	0.0159523	0.0134907	0.0203026	0.094105	0.0216584	0.0362608	0.0499994	0.045535	0.0582327	0.0215515	0.00571697	0.0204224	0.0172614	0.0289009	0.0672944	0.00584381	0.0264381	0.0190636	0.0137131	0.0120151	0.00633502	0.00316717	0.0649396	0.0020302	0.0160635	0.03127	0.555389	0.03923	0.0240548	0.32395	0.0261065	0.999837	0.999958	1.00004	1.00016	0.301519	0.387789	0.106938	0.203754	0.6251949	1.103928
690	-4486.93	-4504.202	17.27242	8.326119e+07	0.303294	0.00100335	0.0142421	0.00454128	0.00121082	0.00127743	0.0142148	0.029405	0.0331039	0.00358992	0.00766206	0.00500327	0.0213987	0.0834994	0.05561	0.0400176	0.0670175	0.0500785	0.0582327	0.0292146	0.0126066	0.0312161	0.0169624	0.0369471	0.0334847	0.0113668	0.0319891	0.028365	0.0143418	0.0293973	0.00504605	0.00205074	0.0699579	0.00214469	0.0185949	0.0198322	0.638811	0.0206031	0.0176291	0.288363	0.0147608	0.999861	0.999965	1.00004	1.00014	0.292625	0.384119	0.10969	0.213566	0.6209103	1.168088
700	-4487.813	-4504.023	16.20996	6.75279e+07	0.343196	0.00039495	0.00387106	0.00348793	0.00091294	0.0052554	0.0221611	0.0275845	0.057652	0.0111771	0.0133291	0.0087538	0.0122581	0.102006	0.0343146	0.0400761	0.0479495	0.0518143	0.0877793	0.025032	0.00786338	0.0232202	0.0497004	0.0169831	0.0653744	0.0130416	0.0255582	0.0190204	0.0128302	0.0225337	0.00311828	0.00193977	0.0965184	0.00274006	0.0148865	0.0201819	0.652353	0.0189484	0.0230327	0.272213	0.0132715	0.999846	0.99996	1.00004	1.00015	0.287944	0.415107	0.0972464	0.199703	0.600194	1.274334
710	-4487.457	-4504.842	17.38452	6.559394e+07	0.282228	0.00821456	0.00293246	0.000101761	0.0047324	0.00834116	0.0121043	0.024812	0.031107	0.00183475	0.00415003	0.00518926	0.0313206	0.0705085	0.0339502	0.0473445	0.0577433	0.0663185	0.0801944	0.0296491	0.00342588	0.0258413	0.0233472	0.0142527	0.0636537	0.0210065	0.0420893	0.0150603	0.0205778	0.00873281	0.000909776	0.00689358	0.07351	0.0104531	0.0243476	0.0230901	0.647398	0.025931	0.0147002	0.266121	0.0227599	0.999843	0.99996	1.00004	1.00016	0.27697	0.392042	0.0993704	0.231617	0.5817666	1.156878
720	-4482.957	-4499.096	16.13831	1.912344e+07	0.398315	0.00799868	0.00598538	0.00112141	0.000193414	0.00784515	0.0170956	0.0254084	0.0231146	0.00982812	0.015923	0.00418152	0.0211312	0.0912901	0.0154929	0.0573055	0.0534707	0.0528607	0.0790681	0.00790279	0.0104918	0.0139888	0.0218705	0.0174978	0.0475298	0.0238766	0.04445	0.0150924	0.0119056	0.0276093	0.0214457	0.00323003	0.101511	0.0019356	0.0235321	0.0222031	0.595851	0.032425	0.0317422	0.309735	0.00804365	0.999709	0.999926	1.00007	1.00029	0.298713	0.382623	0.106226	0.212438	0.6163023	1.281499
730	-4477.819	-4495.348	17.52891	2.691458e+07	0.248243	0.000934069	0.00628806	0.00153743	0.00484803	0.00106971	0.0169168	0.0268057	0.0366435	0.00680409	0.00980031	0.0122779	0.0150391	0.0976031	0.0222242	0.0560637	0.0404747	0.057477	0.0920112	0.0342915	0.00652818	0.0239502	0.0248676	0.0121704	0.0426512	0.022129	0.0310597	0.0173175	0.0183893	0.0349038	0.010927	0.00184244	0.0733781	0.00941582	0.0255562	0.0234538	0.629302	0.0295739	0.0121241	0.266828	0.0387186	0.999755	0.999937	1.00006	1.00024	0.304458	0.377567	0.102557	0.215418	0.6125835	1.14244
740	-4484.863	-4502.664	17.80027	7.504365e+07	0.280747	0.000749819	0.00409189	0.000205228	0.00147905	0.00256071	0.0126895	0.0304265	0.0404822	0.00765096	0.00864709	0.0238338	0.0198343	0.100112	0.0342113	0.0518504	0.0489064	0.0487731	0.0752294	0.0171656	0.00855608	0.0273139	0.0248676	0.0154791	0.0183788	0.0135191	0.0293784	0.0120743	0.000815746	0.0206638	0.0161022	0.00301674	0.0868047	0.0062004	0.022486	0.0263538	0.630467	0.0183863	0.0197466	0.268358	0.0366887	0.999853	0.999963	1.00004	1.00015	0.280816	0.403231	0.100304	0.215649	0.6118303	1.115303
750	-4489.567	-4506.822	17.2557	5.883603e+07	0.316223	0.000700137	0.00669045	0.00225178	0.00229417	0.00858943	0.0279257	0.0321278	0.0210997	0.00530032	0.012806	0.0107648	0.0136193	0.0625195	0.0288481	0.0575978	0.0601221	0.0371528	0.0663175	0.0169696	0.000347718	0.022004	0.0343093	0.0231129	0.0073044	0.0236012	0.0402478	0.0233604	0.0174203	0.0392415	0.053198	0.00323029	0.0706227	0.00427705	0.0175624	0.0171149	0.637081	0.0230539	0.0254004	0.270586	0.0267639	0.999834	0.999957	1.00004	1.00017	0.296494	0.382821	0.111158	0.209527	0.6130319	1.16976
760	-4490.281	-4506.336	16.05469	9082861	0.425386	0.00250597	0.0119821	0.00137172	0.0021028	0.0065005	0.0154062	0.0180858	0.0263957	0.00521469	0.00164699	0.00403478	0.025301	0.106391	0.0122605	0.057148	0.0445692	0.0770112	0.063375	0.00689208	0.00761791	0.0202544	0.0119281	0.0139894	0.00930512	0.0494455	0.0406654	0.0162168	0.0174203	0.0392415	0.0606428	0.00171927	0.0551878	0.00342836	0.0292172	0.0169987	0.558769	0.0541258	0.0222532	0.334649	0.013204	0.999578	0.999892	1.00011	1.00042	0.318601	0.391361	0.112401	0.177637	0.6201643	1.289862
770	-4486.568	-4503.156	16.58767	7.545899e+07	0.363811	0.00125836	0.008413	0.00240518	0.00143053	0.00514939	0.0163365	0.0358935	0.0335449	0.00358075	0.00607914	0.00840724	0.0199852	0.105862	0.00468255	0.0522939	0.0437656	0.0532043	0.0680148	0.00865755	0.0027415	0.0174651	0.0183603	0.0360526	0.000413617	0.0212067	0.0523303	0.0158007	0.00919725	0.0465836	0.0679783	0.00539055	0.0720492	0.00532785	0.0228908	0.0169083	0.576814	0.0441441	0.0128149	0.344736	0.00458311	0.999854	0.999963	1.00004	1.00015	0.32275	0.376364	0.104385	0.196501	0.6322044	1.236563
780	-4486.641	-4504.012	17.37034	1.134514e+07	0.327346	0.00144705	0.00897195	0.00166096	0.00109489	0.00321831	0.0204156	0.0245376	0.0311027	0.0138455	0.00382534	0.00566424	0.0142067	0.075898	0.0258112	0.0480263	0.0459994	0.0653556	0.061826	0.0147204	0.0003362	0.0240662	0.00916568	0.0211655	0.000105595	0.0395891	0.032293	0.0195986	0.0111994	0.0138923	0.0696331	0.00539055	0.0644609	0.00976366	0.0426628	0.0230547	0.592935	0.0203217	0.0228677	0.306093	0.0347282	0.999623	0.999904	1.0001	1.00038	0.307395	0.371182	0.11003	0.211393	0.6449447	1.158296
790	-4485.276	-4501.885	16.60892	8.510226e+07	0.425099	0.00835753	0.00695864	0.00458253	0.00456108	0.00330785	0.0115369	0.0235489	0.0286507	0.00399014	0.00516556	0.00413602	0.0161808	0.0802748	0.0223201	0.0911547	0.0316663	0.0526821	0.0662966	0.00665983	0.000168162	0.015061	0.0227627	0.0394041	0.00214205	0.021505	0.0347052	0.0305433	0.0121661	0.0240507	0.031753	0.00182822	0.0749712	2.26255e-06	0.0262453	0.0212585	0.62922	0.0292922	0.00850784	0.301488	0.0102337	0.999863	0.999965	1.00003	1.00014	0.294845	0.393831	0.108068	0.203257	0.6335738	1.234438
800	-4479.094	-4497.152	18.05847	7.614667e+07	0.341289	0.00122529	0.00500109	0.00242627	0.000455193	0.00596298	0.0146506	0.0230259	0.037347	0.00256635	0.00438756	0.00629441	0.0243165	0.0735973	0.0161335	0.0444062	0.0312125	0.0531755	0.0785494	0.0141753	0.000516841	0.0124412	0.0254113	0.0173769	0.00668728	0.0270115	0.0268656	0.013354	0.0114708	0.0260265	0.031753	0.000210987	0.0835492	1.58517e-05	0.0265953	0.0303944	0.625896	0.0182762	0.017597	0.29021	0.0176263	0.999855	0.999962	1.00004	1.00015	0.295487	0.366739	0.117587	0.220188	0.6319693	1.089484
810	-4484.727	-4501.458	16.73096	6.108245e+07	0.314689	0.00491983	0.00662805	2.20166e-05	0.00266159	0.00304744	0.0209107	0.0367014	0.0392951	0.00848711	0.00887016	0.00607084	0.0266237	0.0915973	0.0314026	0.0479193	0.0699478	0.0487506	0.0721942	0.0365038	0.00522618	0.0225953	0.0234308	0.0264515	0.0067505	0.00475267	0.0376877	0.0223186	0.0169376	0.0240654	0.0468123	0.00951728	0.061668	0.000930062	0.0358482	0.0269108	0.604631	0.0278067	0.0124554	0.318926	0.00926995	0.999837	0.999958	1.00004	1.00016	0.287306	0.397499	0.100881	0.214313	0.5746481	1.222235
