Iteration	Posterior	Likelihood	Prior	alpha	bl[1]	bl[2]	bl[3]	bl[4]	bl[5]	bl[6]	bl[7]	bl[8]	bl[9]	bl[10]	bl[11]	bl[12]	bl[13]	bl[14]	bl[15]	bl[16]	bl[17]	bl[18]	bl[19]	bl[20]	bl[21]	bl[22]	bl[23]	bl[24]	bl[25]	bl[26]	bl[27]	bl[28]	bl[29]	bl[30]	bl[31]	bl[32]	bl[33]	bl[34]	bl[35]	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	gamma_rates[1]	gamma_rates[2]	gamma_rates[3]	gamma_rates[4]	pi[1]	pi[2]	pi[3]	pi[4]	pinvar	TL
380	-4477.518	-4494.671	17.15344	6.221967e+07	0.329098	0.00402927	0.00611848	0.00210672	3.91411e-05	0.00393455	0.0258106	0.0280818	0.0439071	0.00753345	0.00148124	0.00874834	0.0131488	0.102922	0.0258185	0.039268	0.0472819	0.0535315	0.0691808	0.0101808	0.0207686	0.036506	0.0195141	0.0438554	0.0209619	0.0154185	0.00921642	0.0282421	0.0340872	0.00502021	0.0109242	0.0707241	0.00118548	0.0213856	0.0199557	0.0225462	0.609658	0.0271834	0.0359371	0.298951	0.00572385	0.999839	0.999959	1.00004	1.00016	0.296469	0.382221	0.10819	0.213119	0.6162497	1.179986
390	-4484.175	-4503.093	18.91795	5.702918e+07	0.275616	0.00531812	0.00782394	0.00226354	0.00039121	0.00334377	0.0136446	0.0238044	0.0402638	0.00367114	0.00312825	0.00476338	0.0075356	0.062167	0.0201567	0.0555406	0.0449841	0.0535315	0.0657953	0.0116758	0.0248975	0.028664	0.0225199	0.00676722	0.00694642	0.00695274	0.0034903	0.0419496	0.0143447	0.00144913	0.00732911	0.0689429	0.00525995	0.0138226	0.0447805	0.040738	0.521684	0.0305833	0.0183	0.374251	0.0144433	0.999832	0.999957	1.00004	1.00017	0.304372	0.375337	0.121614	0.198677	0.6450158	1.003535
400	-4483.873	-4502.86	18.98737	7.626941e+07	0.250036	0.00122505	0.0163844	0.0019152	0.0049891	0.00207113	0.0209725	0.031793	0.0376394	0.00753391	0.00215738	0.00187712	0.00941269	0.0598703	0.0111659	0.0528383	0.0384707	0.0377844	0.0816371	0.0327294	0.0435576	0.0254302	0.0209846	0.00534354	0.0086903	0.00784304	0.00131693	0.0213466	0.0179732	0.000394365	0.0152389	0.0701501	0.0129143	0.0171389	0.0257678	0.0285511	0.621353	0.0252315	0.0253534	0.274613	0.0248978	0.999854	0.999963	1.00004	1.00015	0.287745	0.394801	0.111923	0.205532	0.6489151	0.996593
410	-4485.799	-4504.385	18.5865	4.946475e+07	0.257274	0.00273098	0.00749174	0.00203626	0.000715634	0.0106528	0.0144052	0.029014	0.0424737	0.00300885	0.00801466	0.0028722	0.0160334	0.0823316	0.0072793	0.0530061	0.0477405	0.0634999	0.070219	0.0306831	0.0149462	0.0511489	0.0195108	0.000508409	0.0153043	0.0124562	0.00208465	0.025958	0.0102703	0.0118554	0.0159758	0.0644753	0.00176193	0.0123536	0.0265872	0.0363841	0.547162	0.0167178	0.0257565	0.339746	0.0342337	0.999819	0.999954	1.00005	1.00018	0.302103	0.375891	0.113982	0.208024	0.6119858	1.03668
420	-4492.47	-4508.418	15.94827	7.50659e+07	0.482125	0.00341735	0.00542087	0.00114714	0.000294636	0.00355489	0.0156946	0.037904	0.0385816	0.00619439	0.00370073	0.00565252	0.0178515	0.0979652	0.0143555	0.0655883	0.0400148	0.0457188	0.0568302	0.0135188	0.00452569	0.0295168	0.033333	8.77496e-05	0.0213182	0.0223375	0.000358924	0.025958	0.0131137	0.0090979	0.00454092	0.100517	0.0103887	0.0195989	0.0502796	0.0210062	0.595101	0.0226096	0.0362631	0.318623	0.00639681	0.999853	0.999962	1.00004	1.00015	0.300024	0.38233	0.116142	0.201504	0.6333203	1.300503
430	-4495.865	-4511.85	15.98539	6.3966e+07	0.391734	0.00290564	0.0112089	0.00227848	0.00023258	0.005504	0.0157223	0.0193501	0.0512227	0.0109704	0.00368888	0.0045064	0.0115791	0.0913832	0.0332247	0.0905762	0.0465164	0.0577457	0.0855651	0.00797713	0.030278	0.0295168	0.0253947	0.000104413	0.0372579	0.00757902	0.00313463	0.0185721	0.0103293	0.0159558	0.0136398	0.0896049	0.00493301	0.0176848	0.0489147	0.0150778	0.605533	0.0231512	0.0432159	0.305455	0.00756757	0.999841	0.99996	1.00004	1.00016	0.28212	0.418701	0.0907529	0.208426	0.6157734	1.296792
440	-4487.266	-4504.574	17.30735	6.411004e+07	0.356739	0.000773806	0.0112089	0.00616854	7.94406e-05	0.000733459	0.00832718	0.026734	0.058609	0.00438951	0.00739902	0.00208369	0.0188113	0.0946543	0.0220394	0.0455103	0.0371808	0.0543762	0.0786412	0.0184459	0.026387	0.0304989	0.0126376	0.00156036	0.044129	0.0156359	0.0103652	0.00343101	0.0185943	0.00220473	0.00619802	0.045432	0.0110999	0.0170793	0.0664373	0.0206206	0.598617	0.0274588	0.0269914	0.305323	0.0209899	0.999841	0.999959	1.00004	1.00016	0.283935	0.407036	0.107111	0.201919	0.6297283	1.164595
450	-4479.107	-4496.79	17.68253	3.323449e+07	0.309596	0.00076824	0.00394967	0.000142911	3.34879e-05	0.00252961	0.0229704	0.0224288	0.0382808	0.0045653	0.00546687	0.00613283	0.0105667	0.0629152	0.0170308	0.0569363	0.044305	0.0656747	0.0792935	0.0141388	0.0265387	0.0262314	0.0213139	0.0107632	0.0328018	0.0171331	0.00395009	0.00859779	0.0217563	0.000898866	0.00579052	0.0959698	0.0110999	0.0105756	0.0659312	0.0307099	0.631835	0.0283308	0.0257314	0.275643	0.00774957	0.99978	0.999944	1.00006	1.00022	0.29999	0.374956	0.112231	0.212823	0.622948	1.127077
460	-4488.997	-4506.817	17.81998	6.207076e+07	0.214375	0.000936112	0.0189009	0.000123157	0.000908503	0.00143092	0.0135365	0.023231	0.0385015	0.00809353	0.00455341	0.00425464	0.0183074	0.086725	0.0296681	0.079014	0.0641593	0.0719112	0.0906602	0.00964111	0.0199212	0.0264649	0.0212481	0.0328098	0.030907	0.0160154	0.00074813	0.0144425	0.0198105	0.000573131	0.016219	0.0715487	0.0079513	0.0173122	0.0384285	0.0318443	0.580962	0.0407099	0.0230705	0.320438	0.00297608	0.999839	0.999959	1.00004	1.00016	0.290395	0.380485	0.121401	0.207718	0.5911186	1.113332
470	-4488.229	-4506.193	17.96347	3.353106e+07	0.296467	0.00143981	0.0113297	0.00101601	0.000462211	0.00520578	0.00995881	0.0259795	0.0525319	0.00519709	0.0102489	0.00246722	0.0158763	0.0822892	0.0216697	0.0689737	0.0316773	0.0489355	0.0746964	0.0365568	0.0226222	0.0303895	0.0240451	0.00221586	0.0301319	0.0307836	0.00744569	0.0210845	0.0164422	0.000107951	0.01428	0.0527625	0.00135091	0.017131	0.0252118	0.0329929	0.485384	0.0582769	0.0200378	0.402642	0.000666669	0.999781	0.999944	1.00006	1.00022	0.297206	0.39479	0.12397	0.184034	0.6174789	1.098983
480	-4475.665	-4493.692	18.02628	4.603835e+07	0.297781	0.00347502	0.00348231	0.000364129	0.00101415	0.0061902	0.0105427	0.0230139	0.0284831	0.00638021	0.00173264	0.00796521	0.0215748	0.0577376	0.0274487	0.040816	0.0296162	0.0728469	0.0831742	0.023082	0.0326775	0.037799	0.0225338	0.0265152	0.0105998	0.0307836	0.00690077	0.00937851	0.0209192	8.62026e-07	0.00919951	0.0771679	0.00594662	0.0223118	0.033248	0.0266556	0.533536	0.0324672	0.0292276	0.37063	0.00748341	0.999813	0.999952	1.00005	1.00019	0.312079	0.378157	0.106687	0.203077	0.6162466	1.092703
490	-4477.067	-4496.191	19.12402	6.928546e+07	0.262457	0.00123324	0.00307143	8.87881e-05	0.00177234	0.00319699	0.0151706	0.0268671	0.0246163	0.00350576	0.00308497	0.00616145	0.023806	0.063428	0.022617	0.0481831	0.0446153	0.0536628	0.0469092	0.0296447	0.0288051	0.0258817	0.0180162	0.0188839	0.0149787	0.0229177	0.00690077	0.0106786	0.0206268	1.49091e-07	0.0140355	0.059577	0.00211739	0.0156136	0.0398034	0.0257956	0.558138	0.0463679	0.0276099	0.333554	0.00853444	0.999847	0.999962	1.00004	1.00015	0.30098	0.365205	0.117327	0.216488	0.6114957	0.9829282
500	-4485.179	-4503.316	18.1372	5.702783e+07	0.310367	0.00440154	0.0116542	0.00246485	0.000160742	0.00073066	0.0181346	0.033362	0.0263627	0.00343717	0.00400935	0.0127279	0.00867273	0.0634973	0.0378699	0.0535123	0.0357977	0.0342845	0.041057	0.0307107	0.0223514	0.0241971	0.0180308	0.0304556	0.0278339	0.0323798	0.007403	0.0303095	0.0224856	5.68373e-07	0.0104294	0.063218	0.00841726	0.0236792	0.0272056	0.0257288	0.625938	0.0365229	0.0146026	0.274016	0.0231919	0.999831	0.999957	1.00004	1.00017	0.308627	0.378205	0.107233	0.205935	0.6273588	1.081611
510	-4481.621	-4499.285	17.66485	9.280137e+07	0.295801	0.000118491	0.011858	0.000147135	0.000897344	0.00415253	0.0157203	0.0282587	0.0655619	0.00475396	0.00306792	0.00255379	0.0203756	0.0904664	0.0116637	0.070082	0.0423889	0.0678959	0.0725982	0.0164363	0.0355224	0.021885	0.0155514	0.0159985	0.0249425	0.0443302	0.00285454	0.00404325	0.0239522	3.75502e-06	0.0167109	0.0427027	0.00430722	0.0187487	0.0324951	0.0207885	0.567913	0.0449994	0.0133341	0.32204	0.0309244	0.999868	0.999965	1.00003	1.00013	0.292333	0.40692	0.104456	0.196291	0.6533547	1.128846
520	-4482.049	-4500.484	18.43485	2.572255e+07	0.260912	0.00419102	0.0101487	0.00241512	0.000897344	0.00127417	0.0196853	0.0232517	0.0375074	0.00358927	0.004275	0.00692081	0.0146439	0.0994383	0.00788422	0.0464515	0.0269593	0.0549379	0.081031	0.0309394	0.02683	0.0325854	0.0221336	0.0173278	0.0136244	0.0409029	0.00344993	0.019416	0.0270591	2.50505e-05	0.00809023	0.0534751	0.0108168	0.0203812	0.0183742	0.021528	0.581376	0.0330976	0.0197944	0.325019	0.0191851	0.999749	0.999936	1.00006	1.00025	0.297753	0.393651	0.10131	0.207286	0.6286962	1.051845
530	-4475.851	-4493.13	17.27835	2.230976e+07	0.362739	0.000496479	0.00487904	0.000280146	5.69309e-05	0.0110448	0.019659	0.0246279	0.0308733	0.00260718	0.00254783	0.0120646	0.0146439	0.0825159	0.0321827	0.0416033	0.0406917	0.0518286	0.0640202	0.0422377	0.0349238	0.0296351	0.031127	0.0178978	0.0366694	0.0183221	0.00971855	0.0163673	0.0238314	0.000481165	0.00821378	0.0708672	0.00216425	0.0178938	0.00778288	0.0271073	0.58811	0.0296735	0.0209294	0.314579	0.0196013	0.999731	0.999931	1.00007	1.00027	0.287247	0.396846	0.109146	0.206761	0.5969117	1.167495
540	-4478.391	-4496.631	18.24015	3.055399e+07	0.268852	0.0012551	0.00663838	0.00205918	4.64893e-05	0.00300415	0.0093819	0.0344008	0.0274803	0.00686876	0.000384046	0.00745155	0.0208195	0.0907179	0.0225847	0.0441146	0.0358286	0.0569427	0.0741656	0.0169604	0.0246589	0.0207976	0.0248958	0.00950933	0.0104611	0.0110942	0.00253906	0.0454122	0.0173298	0.00347909	0.0139575	0.0728107	0.00216425	0.0224036	0.0598458	0.0290536	0.614935	0.0210401	0.00970736	0.256209	0.0690549	0.99977	0.999941	1.00006	1.00023	0.282084	0.37728	0.10415	0.236485	0.6354176	1.071315
550	-4485.403	-4503.425	18.02167	2.65704e+07	0.273244	0.0012551	0.0063969	0.001915	0.0021541	0.00436315	0.0140479	0.0277059	0.0243828	0.0100279	0.00320377	0.00410825	0.0114086	0.0780814	0.0205823	0.0480699	0.0386399	0.0569427	0.0879682	0.0228279	0.0366838	0.0280962	0.0242371	0.0249988	0.00472887	0.0148361	0.00361544	0.0313543	0.0327059	0.000496318	0.0250663	0.0634004	0.00816121	0.0045642	0.0528925	0.0308701	0.660443	0.0225971	0.00508845	0.246634	0.0343675	0.999753	0.999937	1.00006	1.00025	0.27999	0.380329	0.109025	0.230656	0.5972051	1.093164
560	-4485.01	-4502.793	17.7837	7.404771e+07	0.280791	0.00437136	0.00327664	0.00125244	0.000560429	0.00138363	0.0148898	0.0278769	0.0338168	0.00795885	0.000965234	0.00583091	0.0266437	0.0867016	0.0337626	0.0433922	0.0452793	0.0658508	0.0827772	0.0248565	0.026504	0.030416	0.0300254	0.0116977	0.0105374	0.00419742	0.00777486	0.0356588	0.0307903	0.000255364	0.00883563	0.0541429	0.00699605	0.0131251	0.0537652	0.0280919	0.652147	0.0195929	0.0149965	0.25459	0.030582	0.999852	0.999963	1.00004	1.00015	0.255263	0.392575	0.10154	0.250622	0.5922937	1.11696
570	-4479.6	-4496.79	17.19019	5.838967e+07	0.328381	0.00301212	0.00887587	0.000289355	0.000306959	0.0101693	0.00738034	0.0373189	0.0263484	0.00752797	0.00222931	0.00465379	0.015091	0.0878867	0.0457313	0.0457132	0.0348303	0.0606866	0.0713046	0.0207149	0.0288241	0.037958	0.0301439	0.0285421	0.020627	0.00586575	0.0108637	0.0367744	0.0174658	0.00379615	0.0177559	0.0566696	0.00412831	0.0176694	0.0407757	0.0255663	0.606575	0.0326692	0.0102166	0.281227	0.0437458	0.999834	0.999958	1.00004	1.00017	0.288386	0.394092	0.0999345	0.217588	0.6028547	1.176311
580	-4480.137	-4497.506	17.36843	3.591337e+07	0.300629	0.000506456	0.0069744	0.00186561	0.00067631	0.0050571	0.0166587	0.0343742	0.033315	0.00706112	0.00177439	0.0037448	0.0122757	0.0596434	0.0288014	0.0284023	0.0526596	0.0637977	0.084576	0.0359121	0.0173762	0.0232128	0.0265407	0.0253165	0.0688986	0.0174824	0.00426768	0.0320467	0.0240782	2.44474e-05	0.0163535	0.0906915	0.00251366	0.0167179	0.0142607	0.0326133	0.629452	0.0244865	0.0263112	0.267189	0.019948	0.999788	0.999946	1.00005	1.00021	0.295954	0.386865	0.0998903	0.21729	0.6129831	1.158487
590	-4486.185	-4504.809	18.62369	8.222567e+07	0.283186	0.00423068	0.00347567	0.00256058	0.000740122	0.00417711	0.0137272	0.0271166	0.0351148	0.00152837	0.000827384	0.00461756	0.0193242	0.0569564	0.0484416	0.0386862	0.0415377	0.0465227	0.0548827	0.0284218	0.0126937	0.0394447	0.0268465	0.00487374	0.00609916	0.0246387	0.00335244	0.0234525	0.0240782	0.000111505	0.0184758	0.0581944	0.00887774	0.0147138	0.0510328	0.0406806	0.536997	0.0231345	0.0253199	0.362671	0.0111962	0.99986	0.999964	1.00004	1.00014	0.295985	0.381207	0.109223	0.213586	0.5762294	1.032962
600	-4475.727	-4494.875	19.14813	2.828349e+07	0.254536	0.00136257	0.00216486	0.00271865	0.000804542	0.00664247	0.0203716	0.0194649	0.0430973	0.00544782	0.00209822	0.00495279	0.0198197	0.0708795	0.0236984	0.0472663	0.0380991	0.0509516	0.0558991	0.036951	0.0334364	0.0175931	0.0204323	0.0123045	0.00187696	0.0128974	0.00141464	0.00740004	0.0184263	0.00337921	0.00997968	0.0842881	0.0076573	0.0138258	0.0283783	0.0286025	0.542619	0.0229942	0.021158	0.349643	0.0349833	0.999761	0.999939	1.00006	1.00024	0.307601	0.385427	0.117599	0.189373	0.6228595	0.980517
610	-4467.377	-4486.376	18.99977	7.107058e+07	0.276432	0.000466678	0.0054475	0.000315191	0.000139916	0.0049021	0.0162883	0.033221	0.0269348	0.00345975	0.00040254	0.00486081	0.0203018	0.0833915	0.0238283	0.0474004	0.0253124	0.0482373	0.0680254	0.020301	0.0284814	0.0268986	0.020562	0.017764	0.00285136	0.0289018	0.00336725	0.00482233	0.0207246	0.00133555	0.00679176	0.063545	0.0098433	0.0187866	0.0310089	0.0274081	0.567049	0.0249082	0.0166986	0.322761	0.0411744	0.99985	0.999962	1.00004	1.00015	0.3052	0.384816	0.105515	0.20447	0.6324121	0.9953534
620	-4481.639	-4500.512	18.87334	9.79909e+07	0.3008	0.000877742	0.0054475	0.00295483	0.00363687	0.0049376	0.0136747	0.0253066	0.0424084	0.00320568	0.00276317	0.0114343	0.0140159	0.0501695	0.0317521	0.0480841	0.0420113	0.0638276	0.0564846	0.0267726	0.0129645	0.0199025	0.0199643	0.00781269	0.0336084	0.0208984	0.00232413	0.011678	0.0141005	0.00305162	0.0135786	0.0559612	0.00206064	0.0143509	0.0251747	0.0265932	0.588052	0.0392113	0.0216249	0.305505	0.0190127	0.999872	0.999967	1.00003	1.00013	0.275495	0.414737	0.0933201	0.216448	0.6312171	1.007996
630	-4485.425	-4502.56	17.13449	1.97888e+07	0.346227	0.0031863	0.00366965	0.00256717	0.00362925	0.00333649	0.0149974	0.0214118	0.0437117	0.00716031	0.00352969	0.00527138	0.0109775	0.100691	0.0280581	0.0169314	0.0417304	0.0464047	0.0675635	0.0220098	0.0227507	0.0335564	0.0201979	0.0325006	0.0511691	0.0251752	0.00369589	0.0165853	0.0217944	0.00576055	0.0140993	0.0769626	0.00622774	0.0269096	0.0314317	0.0171292	0.639458	0.0191565	0.00599797	0.274488	0.0437694	0.999714	0.999927	1.00007	1.00029	0.290463	0.387211	0.100931	0.221396	0.6055417	1.181881
640	-4482.633	-4499.771	17.13803	8.859289e+07	0.297803	0.000341038	0.00589146	0.000834241	0.00189516	0.00349052	0.0161191	0.0278888	0.0307188	0.00263376	0.00085486	0.00760247	0.0165656	0.0905877	0.0104535	0.0325024	0.065584	0.0370326	0.0886614	0.0236863	0.0338433	0.0348558	0.01955	0.0273374	0.0785891	0.0294676	0.00612127	0.0112619	0.0288048	0.000626059	0.0112621	0.0624059	0.00500154	0.0254315	0.0458216	0.0269718	0.626158	0.0296052	0.0112523	0.260978	0.045035	0.999865	0.999965	1.00004	1.00013	0.29303	0.395214	0.11407	0.197686	0.6202662	1.181527
650	-4492.787	-4508.216	15.4289	5226609	0.554687	0.00444366	0.0048953	0.00346643	0.000287665	0.00107792	0.017096	0.0192728	0.0626883	0.00487935	0.0063401	0.0019054	0.00884347	0.07459	0.0312537	0.0266512	0.033896	0.0414396	0.071536	0.0363038	0.0627878	0.0220877	0.0197344	0.0266171	0.0742408	0.0240541	0.00661468	0.00260721	0.013623	0.00151717	0.00513691	0.0538761	0.00585762	0.0221621	0.00596915	0.0195846	0.5921	0.0228757	0.014378	0.326647	0.0244151	0.999444	0.999858	1.00014	1.00056	0.287301	0.402463	0.113152	0.197085	0.6397457	1.35244
660	-4481.515	-4498.166	16.65124	2.517705e+07	0.365626	0.00525553	0.00233954	0.00203668	0.000449388	0.00340366	0.0172429	0.0224618	0.0446114	0.000777196	0.00779615	0.0118824	0.0155916	0.106894	0.0274618	0.0433282	0.0326058	0.0629628	0.0542918	0.0363038	0.0325132	0.0113055	0.0232619	0.0331326	0.0517044	0.017801	0.00341208	0.01866	0.0219505	0.006733	0.0130321	0.0841963	0.00696814	0.0224266	0.0197876	0.0219839	0.60922	0.0252594	0.0149881	0.296216	0.0323331	0.999747	0.999935	1.00006	1.00025	0.302489	0.397562	0.101409	0.198541	0.6209184	1.230207
670	-4487.791	-4505.274	17.48304	6.487345e+07	0.338276	0.0033533	0.00957837	0.000137082	0.00533491	0.00258638	0.0105439	0.0400035	0.0290594	0.00820717	0.00650729	0.00569517	0.0167066	0.0610601	0.0185642	0.0433282	0.0441252	0.0580878	0.0929499	0.0298081	0.0315437	0.0392234	0.0266674	0.00527502	0.0302609	0.0199757	0.00505746	0.00950475	0.0219505	0.00537374	0.0206329	0.0667388	0.0120077	0.00999956	0.0189022	0.019497	0.639193	0.0370013	0.0217978	0.275191	0.00731953	0.999842	0.99996	1.00004	1.00016	0.301734	0.378771	0.115917	0.203577	0.5990553	1.147026
680	-4480.76	-4499.027	18.26758	3.907246e+07	0.302148	0.00203901	0.00548809	0.00311402	0.000624512	0.00154876	0.0116006	0.0286331	0.0235482	0.00097788	0.00537849	0.00357691	0.0122179	0.100141	0.0138645	0.0509878	0.0305991	0.0663674	0.0672491	0.0282749	0.0166475	0.0317176	0.0153516	0.00375404	0.0136025	0.0291358	0.000673736	0.00752852	0.028298	0.00727411	0.00911529	0.0803164	0.0024347	0.0227139	0.0416293	0.0174338	0.603259	0.0357788	0.0343462	0.30591	0.00327192	0.999797	0.999948	1.00005	1.0002	0.305751	0.37105	0.0955081	0.227691	0.6254995	1.068572
690	-4487.845	-4504.798	16.95324	1.55505e+07	0.371194	0.00582044	0.00571673	0.00311402	0.000584443	0.00314371	0.0160226	0.0412143	0.0302636	0.00771656	0.00290558	0.00195667	0.0188539	0.0800908	0.0202403	0.0481056	0.0275035	0.0514567	0.0732233	0.0354118	0.0143172	0.0541567	0.021956	0.013207	0.0236626	0.0347624	0.00515281	0.0154778	0.0213757	0.00808882	0.0224784	0.0533954	0.00574441	0.0285707	0.0331216	0.0170284	0.586769	0.0454208	0.014271	0.308585	0.0279259	0.999678	0.999918	1.00008	1.00032	0.28836	0.386818	0.11712	0.207702	0.5891755	1.200007
700	-4482.478	-4499.746	17.26773	7.15941e+07	0.327574	0.0012	0.00678252	0.00587536	0.00200349	0.00209428	0.0183889	0.0265303	0.0448527	0.00553813	0.00232975	0.00420714	0.0152787	0.0840105	0.01905	0.0512439	0.0666493	0.0523847	0.0665005	0.0238037	0.0235279	0.0434694	0.0230243	0.0366586	0.0151157	0.00710358	0.00199064	0.0139692	0.0274429	0.00863524	0.0131786	0.0622922	0.00202955	0.0149968	0.0488248	0.0274303	0.638374	0.0176999	0.01224	0.272793	0.0314624	0.99985	0.999962	1.00004	1.00015	0.302456	0.366573	0.117988	0.212983	0.6175036	1.168558
710	-4480.795	-4498.409	17.61365	9.509219e+07	0.3439	0.000437012	0.0144659	0.00295656	0.00130712	0.00259013	0.02104	0.0251525	0.0291771	0.00366565	0.0025813	0.00358895	0.0152787	0.0603761	0.0144995	0.0414946	0.0481257	0.0503911	0.0608779	0.0367029	0.0421908	0.0424783	0.0193722	0.0289175	0.00791192	0.0480202	0.00267368	0.0149538	0.0234222	0.00364741	0.0186869	0.0438298	0.00200047	0.0177248	0.0395265	0.0231231	0.61675	0.0160191	0.0186251	0.297335	0.0281477	0.99987	0.999967	1.00003	1.00013	0.316249	0.372545	0.103322	0.207884	0.6277915	1.133966
720	-4478.104	-4496.655	18.5504	9546236	0.319757	0.00205154	0.00532822	0.00100912	0.000104063	0.00266773	0.0260904	0.0263754	0.0383232	0.00681293	0.00317601	0.00485181	0.0117345	0.0648951	0.0231826	0.0473664	0.0324038	0.05179	0.0746695	0.0201177	0.0224081	0.0212796	0.0128296	0.0244592	0.0235099	0.0164763	0.00142796	0.00629023	0.0287174	0.00637226	0.0129554	0.0508461	0.00249096	0.0237461	0.0237746	0.0241611	0.663147	0.0186478	0.0237425	0.245581	0.0247199	0.999589	0.999895	1.00011	1.00041	0.258556	0.403498	0.0957269	0.242218	0.6359471	1.040291
730	-4477.535	-4495.693	18.15831	6.130532e+07	0.298467	0.00528847	0.00614193	0.00100912	0.00031015	0.00351524	0.015191	0.0268275	0.0383232	0.00435156	0.00240055	0.00892212	0.020588	0.0735969	0.0215967	0.0460579	0.0415799	0.0486297	0.0679513	0.023464	0.0247702	0.016266	0.0221236	0.0108817	0.0399231	0.0287166	0.000112004	0.0161285	0.0232098	0.00639385	0.0192034	0.0859267	0.0156307	0.0112773	0.00472381	0.019529	0.637315	0.0239981	0.0235134	0.262301	0.0333437	0.999838	0.999958	1.00004	1.00016	0.281934	0.406869	0.0939927	0.217205	0.6116896	1.0795
740	-4473.437	-4491.754	18.31746	3.390145e+07	0.285273	0.00080089	0.0116752	0.0001451	0.00414677	0.00351524	0.0128179	0.0162369	0.0409909	0.00191949	0.00340673	0.00896178	0.0123261	0.0735969	0.0420251	0.0549326	0.0260191	0.0459044	0.084952	0.0316861	0.0300906	0.0340717	0.0155091	0.0166237	0.0282333	0.00507152	0.00230056	0.0205965	0.0230083	0.00433711	0.0080043	0.0781337	0.0053468	0.013688	0.0172372	0.026876	0.646312	0.0238625	0.0114847	0.272922	0.0185431	0.999782	0.999945	1.00006	1.00022	0.285947	0.407333	0.0996597	0.20706	0.6247428	1.063584
750	-4481.614	-4499.252	17.63764	2.394686e+07	0.325562	0.00355436	0.00413116	0.00293601	0.00133823	0.00724702	0.0126847	0.0299174	0.0369425	0.00555758	0.00265535	0.00192655	0.0183961	0.101404	0.0297531	0.0580243	0.0426335	0.0418862	0.0871093	0.0216638	0.0233374	0.0197286	0.0298152	0.0113838	0.0290891	0.00750618	0.00244929	0.0283498	0.0130074	0.0139217	0.00741188	0.0609951	0.00187357	0.0152851	0.0320897	0.0216996	0.694873	0.0158275	0.0146106	0.249176	0.00381304	0.99974	0.999934	1.00007	1.00026	0.282378	0.398707	0.107482	0.211433	0.6413194	1.131567
760	-4475.359	-4492.135	16.77615	5.280427e+07	0.373803	0.00174941	0.00783248	0.00203128	0.000173772	0.00967711	0.0157731	0.0252402	0.0416154	0.00453664	0.00471387	0.00263751	0.0188054	0.0810758	0.0179897	0.0619216	0.0535644	0.0506636	0.0831025	0.0243526	0.0309127	0.0203499	0.0177566	0.0108835	0.0143572	0.0157204	0.0115012	0.0155246	0.025335	0.00913486	0.00870638	0.0746245	0.00607456	0.0250203	0.0505549	0.0276625	0.618897	0.0223757	0.0213753	0.295612	0.0140776	0.999825	0.999955	1.00004	1.00018	0.282267	0.388921	0.112519	0.216293	0.6102651	1.217716
770	-4487.834	-4505.733	17.89988	2.875766e+07	0.308189	0.000889235	0.0149978	0.00159982	0.00107743	0.011188	0.0133123	0.0287759	0.0502953	0.00354331	0.00468944	0.0114482	0.0142938	0.0847553	0.0109401	0.060273	0.0433083	0.0425528	0.07665	0.0115802	0.0409793	0.0172174	0.0137884	0.0507501	0.0206293	0.0266954	0.00024052	0.00470268	0.00982746	0.00486829	0.0112645	0.0415195	0.0122547	0.00773997	0.0485057	0.0263075	0.576633	0.0274515	0.016535	0.330919	0.0221535	0.999763	0.999939	1.00006	1.00024	0.283839	0.37762	0.112831	0.22571	0.620894	1.105343
780	-4483.416	-4500.777	17.36138	927072.4	0.314064	0.00493139	0.00255311	0.00638091	0.00136083	0.00630637	0.0225339	0.0254685	0.0302089	0.00364613	0.00799501	0.00851403	0.0156633	0.0816134	0.0192818	0.048049	0.0417244	0.0445963	0.116419	0.0317926	0.0329916	0.0197655	0.0280091	0.0187996	0.00976758	0.0247578	0.0155341	0.0126852	0.0140331	0.00810905	0.00586155	0.0642733	0.00931544	0.0176171	0.0445692	0.0290215	0.611032	0.0213921	0.0198032	0.290146	0.0286051	0.99868	0.999663	1.00034	1.00132	0.292882	0.396275	0.109232	0.201611	0.5955874	1.159193
790	-4481.837	-4499.885	18.04786	8.641175e+07	0.297294	1.67986e-05	0.00581601	0.000172859	0.00065769	0.00500744	0.0113678	0.0305599	0.0406922	0.00555844	0.0049514	0.0164934	0.0164399	0.0701946	0.0384601	0.0258141	0.0512229	0.0407181	0.0627851	0.0165732	0.0313557	0.0291765	0.0153707	0.0215145	0.0208846	0.0248065	0.00678267	0.00783044	0.0202768	0.00869095	0.00564997	0.0908375	0.00342255	0.016762	0.0463879	0.0238147	0.524441	0.0244188	0.0326782	0.348153	0.0464945	0.999863	0.999965	1.00003	1.00014	0.292751	0.383473	0.111246	0.212529	0.6136719	1.090545
