Iteration	Posterior	Likelihood	Prior	alpha[1]	alpha[2]	bl[1]	bl[2]	bl[3]	bl[4]	bl[5]	bl[6]	bl[7]	bl[8]	bl[9]	bl[10]	bl[11]	bl[12]	bl[13]	bl[14]	bl[15]	bl[16]	bl[17]	bl[18]	bl[19]	bl[20]	bl[21]	bl[22]	bl[23]	bl[24]	bl[25]	bl[26]	bl[27]	bl[28]	bl[29]	bl[30]	bl[31]	bl[32]	bl[33]	bl[34]	bl[35]	part_rate[1]	part_rate[2]	part_rate_mult[1]	part_rate_mult[2]	pinvar[1]	pinvar[2]	TL
36220	-4130.804	-4128.297	-2.506911	6.82302e+07	5.72747e+07	0.429067	0.0105841	0.00071912	7.37816e-05	0.00601565	0.00118966	0.0193395	0.0428307	0.0228443	0.00403644	0.00568801	0.00578695	0.0133637	0.0716787	0.0015005	0.0536732	0.0282808	0.0669192	0.0889765	0.0334474	0.0114503	0.0983255	0.0654298	0.0303403	0.0256354	0.0636409	0.012801	0.000793609	0.0170073	0.0436836	0.000290294	0.00662411	0.0194892	0.016348	0.0355512	0.189851	2.6203	0.126567	0.873433	0.731968	0.055644	1.353426
36230	-4129.163	-4127.868	-1.295206	9.21728e+07	9.36892e+07	0.477176	0.000317657	0.00502039	0.00255103	0.00041633	0.00186183	0.0180549	0.0248538	0.033956	0.00703129	0.00566658	0.00578695	0.00681225	0.0757831	0.0171086	0.0978892	0.0495061	0.0569564	0.0824329	0.0165119	0.0123376	0.105614	0.0319214	0.06009	0.0217971	0.0567355	0.0166516	0.000278865	0.0277333	0.0335946	0.000241279	0.00740284	0.00877937	0.0153675	0.0385644	0.24491	2.51018	0.163273	0.836727	0.789601	0.0669799	1.422802
36240	-4143.091	-4141.67	-1.42145	6.11258e+07	8.12807e+07	0.535331	0.00085496	0.0068021	0.00038937	0.00041633	0.00324244	0.0136394	0.0258464	0.0401855	0.00703129	0.00719886	0.0014642	0.026267	0.116036	0.0345897	0.0562552	0.0557115	0.0606269	0.0574842	0.0098681	0.00942108	0.109953	0.036707	0.00987151	0.0372782	0.0766183	0.0130405	0.00283219	0.0322311	0.0395187	0.00596332	0.00592311	0.0209915	0.0209058	0.0264806	0.270749	2.4585	0.180499	0.819501	0.75409	0.0492815	1.506976
36250	-4129.984	-4129.815	-0.16959	6.6855e+07	2.11841e+07	0.347005	0.00372995	0.000909673	0.00381131	0.00115366	0.0020149	0.0232859	0.0347577	0.0334956	0.0111123	0.00223388	0.00189434	0.025029	0.0939082	0.0186998	0.0626559	0.0363815	0.0504838	0.0870762	0.0287341	0.000737889	0.0787104	0.0526107	0.0264965	0.0337877	0.0405196	0.0153801	0.000730987	0.0301144	0.0565707	0.00536535	0.00189478	0.0555782	0.0106578	0.0425935	0.24828	2.50344	0.16552	0.83448	0.78305	0.0426768	1.320121
36260	-4126.613	-4123.48	-3.132886	6.78364e+07	2.85509e+07	0.43258	0.00632487	0.00361063	0.00382064	0.000501127	0.00354983	0.0120478	0.0378422	0.0169821	0.0125105	0.00372543	0.00793362	0.0227129	0.0939082	0.00330752	0.09316	0.043597	0.0441779	0.0780149	0.0285414	0.00291162	0.0834175	0.0437878	0.052913	0.0214263	0.0629144	0.0192547	0.000451179	0.0207506	0.0433611	0.0106879	0.0303107	0.00675543	0.0193082	0.0513284	0.190445	2.61911	0.126963	0.873037	0.796786	0.0160226	1.418428
36270	-4114.215	-4112.489	-1.725439	8.56144e+07	6.56935e+07	0.398181	0.00173767	0.00132793	0.00116678	0.000589837	0.00529096	0.0131628	0.0280769	0.0299789	0.00386154	0.00645343	0.0069344	0.0140717	0.129867	0.0110597	0.0572014	0.0394978	0.0468529	0.0780149	0.0151668	0.000616248	0.108575	0.0482545	0.0370345	0.0299533	0.0576046	0.00825701	0.000213356	0.0265201	0.0349455	0.00195652	0.00676829	0.0165702	0.00761585	0.0488003	0.201856	2.59629	0.134571	0.865429	0.814844	0.0219146	1.32218
36280	-4125.014	-4126.71	1.696375	3.78752e+07	8.34112e+07	0.232584	0.00620601	0.00331283	0.000169058	0.000194056	0.00695176	0.0143535	0.0178453	0.0279315	0.00432468	0.0151261	0.00623588	0.00766324	0.102797	0.0119527	0.050619	0.0281241	0.051334	0.070713	0.0149067	0.00731787	0.0937507	0.0176047	0.0209999	0.0311728	0.038931	0.0152509	0.00166491	0.0158775	0.013446	0.0105994	0.0110839	0.0326061	0.0372004	0.0437305	0.225939	2.54812	0.150626	0.849374	0.778698	0.0151925	1.064582
36290	-4119.224	-4119.307	0.0833576	2.02553e+07	5.99356e+07	0.372688	0.0028354	0.00331283	0.0015922	0.00232261	0.00442889	0.012668	0.019347	0.0319854	0.00493684	0.00699065	0.00606663	0.0126489	0.0613555	0.0411369	0.0652887	0.0345584	0.0454783	0.0956395	0.0167323	0.000476655	0.0879752	0.0280209	0.0163323	0.01936	0.0182414	0.0142115	0.00266692	0.0274555	0.00972464	0.00897159	0.0462016	0.0581495	0.0277053	0.0214984	0.226894	2.54621	0.151262	0.848738	0.772915	0.0614794	1.229005
36300	-4126.62	-4124.129	-2.490898	5.7865e+07	1.73994e+07	0.394454	0.00855079	0.000726393	0.000123441	0.00151701	0.00455559	0.0208654	0.0298685	0.0318636	0.00344848	0.00734925	0.00988623	0.0153328	0.10391	0.012507	0.0636438	0.0455946	0.0608942	0.0629247	0.0140833	0.00333688	0.0879752	0.0316475	0.0347273	0.0244008	0.0182322	0.0225444	0.00226004	0.0154593	0.00499056	0.00278371	0.0363229	0.0888797	0.0566491	0.0501524	0.195024	2.60995	0.130016	0.869984	0.789127	0.00956531	1.372461
36310	-4126.311	-4129.469	3.15784	5.00101e+07	4.74946e+07	0.27702	0.00432114	0.00422654	0.00236781	0.0016607	0.0032813	0.0187412	0.031779	0.0341523	0.00251279	0.00761911	0.0002616	0.0180661	0.0930633	0.0130365	0.0457375	0.044181	0.0768729	0.057444	0.0154592	0.00114546	0.0837747	0.0409988	0.00678468	0.034673	0.00611252	0.0199762	0.00205662	0.0258148	0.0145382	0.00283713	0.0463581	0.049758	0.0205716	0.0303139	0.308069	2.38386	0.205379	0.794621	0.773753	0.013745	1.137517
36320	-4125.605	-4124.513	-1.091237	3.84464e+07	4.6233e+07	0.34774	0.00558437	0.00483909	0.00151502	0.000813647	0.00400294	0.010254	0.0308323	0.0324638	0.00847295	0.00761911	0.0114144	0.0194764	0.0854678	0.00798511	0.0737038	0.0451328	0.0525514	0.098525	0.0192057	0.0038897	0.0833839	0.0378335	0.0138489	0.0240538	0.0507099	0.0208954	0.00045042	0.0181129	0.029426	0.00659535	0.0201083	0.0344848	0.0297703	0.0339098	0.206246	2.58751	0.137497	0.862503	0.756826	0.022898	1.275073
36330	-4128.806	-4128.469	-0.3369547	1.23308e+07	5.37556e+07	0.3662	0.00167509	0.00895496	0.000230792	0.00261083	0.0029103	0.0109642	0.0333594	0.0385578	0.00580254	0.00757706	0.00733282	0.0259217	0.0766319	0.01214	0.0746441	0.0333894	0.0588471	0.0750285	0.0207332	0.000982794	0.110178	0.0163352	0.0108189	0.0313826	0.0192325	0.0154694	0.00227174	0.029797	0.00123274	0.00425598	0.0838738	0.0689194	0.0264817	0.0311079	0.241185	2.51763	0.16079	0.83921	0.723011	0.0718631	1.315851
36340	-4127.783	-4128.637	0.8535823	5.09134e+07	8.26596e+07	0.363056	0.0086956	0.00196245	0.000836926	0.00345652	0.00676728	0.0149396	0.0218269	0.0419723	0.00560072	0.00144217	0.00584231	0.0216817	0.0957405	0.0141055	0.0449008	0.0277123	0.0588471	0.0580667	0.0195565	0.00164376	0.107091	0.0237879	0.0210748	0.0248346	0.0104948	0.0164857	0.00187691	0.0278448	0.000310083	0.000475418	0.0341579	0.067531	0.0326171	0.0353937	0.249948	2.5001	0.166632	0.833368	0.775352	0.019618	1.22263
36350	-4130.024	-4129.707	-0.3179684	7.15629e+07	4.68331e+07	0.338911	0.00293917	0.00154716	0.000895485	0.00173638	0.00187705	0.0213159	0.020041	0.0246247	0.00761838	0.00245869	0.011633	0.0125022	0.080324	0.0446892	0.0617732	0.0285077	0.0409357	0.0870551	0.0216505	0.00591092	0.080275	0.0516419	0.0255155	0.0223172	0.0588008	0.0121883	0.00171678	0.0184367	0.0770898	0.00579106	0.015849	0.0104548	0.0326171	0.0349547	0.226115	2.54777	0.150744	0.849256	0.725761	0.0361645	1.266595
36360	-4122.34	-4124.053	1.713572	6.58618e+06	6.83175e+07	0.336809	0.00809176	0.00244689	0.00116055	0.00478099	0.00395465	0.0213159	0.0271599	0.0321052	0.00706395	0.0112077	0.0109277	0.011444	0.0905771	0.0145975	0.053968	0.0232443	0.0514092	0.0600829	0.0135908	0.0021141	0.062112	0.0268482	0.00733814	0.0157778	0.0530904	0.015552	0.00382963	0.0227088	0.0109576	0.00229594	0.00394559	0.0405324	0.0347937	0.0282264	0.242938	2.51412	0.161958	0.838042	0.785543	0.023881	1.11606
36370	-4124.502	-4124.5	-0.001741029	5.99808e+07	8.08717e+07	0.35595	0.00125862	0.00663333	0.00116055	8.50679e-06	0.00321627	0.0117589	0.0361143	0.0252014	0.00837936	0.0179088	0.00314427	0.0118904	0.10509	0.0120968	0.0621688	0.0385843	0.0361182	0.0719904	0.0200114	0.00175872	0.0892761	0.0578522	0.0270459	0.0241947	0.0376312	0.00916651	0.000743989	0.0196425	0.0295464	0.00745508	0.00155625	0.0375089	0.0254176	0.0449461	0.228407	2.54319	0.152271	0.847729	0.784156	0.0113172	1.242427
36380	-4119.598	-4120.779	1.180964	3.47988e+07	1.93314e+07	0.355813	0.00323443	0.00117621	0.000391484	6.5097e-05	0.00890041	0.0110077	0.0231214	0.0466782	0.00600071	0.00394716	0.00674752	0.0148114	0.0753135	0.0132022	0.0694333	0.0363587	0.0601239	0.0739374	0.0114313	0.00770035	0.0742059	0.0293182	0.019087	0.0322504	0.0295978	0.0110843	0.00203966	0.0165026	0.0295464	0.00745508	0.0110704	0.0149504	0.0598569	0.0430133	0.256832	2.48634	0.171221	0.828779	0.8109	0.0248239	1.209374
36390	-4116.953	-4116.41	-0.5431262	7.96341e+06	1.80174e+07	0.400884	0.00955157	0.00238659	0.00204868	0.00107457	0.00406566	0.0167755	0.0300335	0.0311163	0.00598828	0.00926194	0.00593872	0.0209447	0.0839784	0.0167121	0.0573045	0.0332909	0.0641361	0.0660595	0.0139155	0.00318927	0.0677632	0.0409979	0.0332406	0.0294262	0.0422139	0.0102411	0.000597859	0.0217275	0.0693578	0.0036057	0.00813514	0.0327293	0.0211991	0.0334196	0.227403	2.54519	0.151602	0.848398	0.740136	0.0211924	1.293311
36400	-4125.584	-4124.196	-1.387441	5.61954e+07	1.18868e+06	0.343107	0.00297778	0.0013482	0.000702719	0.000767047	0.00216026	0.0172203	0.0274655	0.0322162	0.00834704	0.00649548	0.000609059	0.0239953	0.0811565	0.0166595	0.0853519	0.0433724	0.0434315	0.0703965	0.0312729	0.0051188	0.0837821	0.0179536	0.0252656	0.0190829	0.0349599	0.018263	0.00719342	0.0169694	0.0846163	0.00294495	0.00734027	0.0254464	0.0233872	0.0343267	0.190896	2.61821	0.127264	0.872736	0.787587	0.038479	1.245704
36410	-4120.031	-4119.232	-0.7989419	9.09813e+07	4.8412e+07	0.357145	0.000845365	0.00744783	0.000779994	0.00329832	0.00639084	0.0166486	0.0309438	0.0230647	0.00144822	0.00649548	0.00405257	0.0231054	0.0734391	0.0272752	0.0487668	0.0427983	0.0424434	0.0729965	0.012932	0.0113001	0.0686022	0.052829	0.013054	0.0202643	0.0472841	0.0129868	0.00404088	0.0255914	0.0342774	0.00422753	0.0207383	0.0301243	0.0533115	0.0340609	0.203318	2.59336	0.135545	0.864455	0.774048	0.0143262	1.23501
36420	-4128.603	-4127.083	-1.519489	6.2684e+07	6.35458e+07	0.362292	0.000312514	0.0101499	0.000525453	0.000115387	0.00429238	0.0141768	0.0287364	0.036345	0.00812857	0.00481988	0.0122507	0.0224078	0.101133	0.0147854	0.0687918	0.0405617	0.0448322	0.0848572	0.00924764	0.00605337	0.0766701	0.065446	0.0197994	0.0244194	0.0330289	0.0112082	0.00165925	0.0265614	0.0318469	0.0106398	0.00130017	0.026074	0.0549353	0.0283375	0.197961	2.60408	0.131974	0.868026	0.786773	0.0462673	1.286742
36430	-4133.97	-4134.562	0.5923134	8.51884e+07	4.79519e+07	0.356845	0.00933531	0.000751132	0.000659609	0.00039574	0.00656115	0.015777	0.0102473	0.0372339	0.00582557	0.00757052	0.00796419	0.022144	0.106923	0.0259239	0.0698561	0.0493011	0.0233331	0.0723251	0.0134027	0.00397491	0.0350508	0.0417411	0.0279798	0.0243672	0.0448834	0.0199353	0.000124635	0.0289341	0.0277189	0.00745707	0.00978649	0.0173565	0.046634	0.0412469	0.240075	2.51985	0.16005	0.83995	0.783237	0.0442952	1.219566
36440	-4121.89	-4120.978	-0.912033	7.30294e+07	6.29706e+07	0.341631	0.00344832	0.00765744	0.00442495	1.56655e-05	0.00336927	0.0153446	0.012829	0.0354355	0.00888774	0.011513	0.00530355	0.0138462	0.0904383	0.0164787	0.0701082	0.0423914	0.0515723	0.071266	0.0177152	0.00674936	0.0494467	0.0325718	0.0217925	0.0293421	0.0364463	0.0143854	0.00233648	0.0220142	0.0665889	0.00474771	0.0179873	0.0363835	0.0438105	0.0372273	0.2031	2.5938	0.1354	0.8646	0.785898	0.0125333	1.245506
36450	-4128.276	-4127.317	-0.9587304	3.53292e+07	1.01703e+07	0.472558	0.00490974	0.00163571	0.0036884	0.00316561	0.00512077	0.0185905	0.0293866	0.0145486	0.00306805	0.0103852	0.00521651	0.0112816	0.0775951	0.0124628	0.076488	0.0303201	0.0478209	0.0494286	0.0161186	0.00330613	0.0362612	0.0207145	0.0259852	0.0361814	0.0417839	0.0143318	0.00273713	0.0219726	0.0421153	0.00149126	0.0281015	0.0411326	0.0324402	0.0519992	0.21535	2.5693	0.143567	0.856433	0.758662	0.00553819	1.294343
36460	-4121.84	-4122.788	0.9480206	3.46512e+07	4.68608e+06	0.352187	0.00530374	0.00139365	0.00451832	0.00309634	0.00278398	0.0167375	0.0312122	0.0454452	0.0075407	0.00719152	0.00802064	0.0152403	0.0616138	0.0118346	0.069159	0.065785	0.0426956	0.0607306	0.0240864	0.00414261	0.0862129	0.0407928	0.0133447	0.0232001	0.0501649	0.0102305	0.00135501	0.0271943	0.0222179	0.000492234	0.0166596	0.0449199	0.0440899	0.0447492	0.269332	2.46134	0.179555	0.820445	0.782323	0.0185861	1.266342
36470	-4118.956	-4116.27	-2.685728	8.65717e+07	6.02751e+07	0.403656	0.00247401	0.00456735	0.00420664	0.000755482	0.0034535	0.0186481	0.0290136	0.0375782	0.00992058	0.0038374	0.00677556	0.0107249	0.103826	0.00779525	0.0775407	0.0198373	0.0763783	0.0797781	0.0193326	0.00507962	0.0965982	0.029776	0.0211106	0.0177084	0.06518	0.0121838	0.000731457	0.0171263	0.0396338	0.00589894	0.00235689	0.0237756	0.0721206	0.0364652	0.188509	2.62298	0.125673	0.874327	0.779556	0.0324872	1.365845
36480	-4128.972	-4126.97	-2.001642	1.49762e+06	6.84318e+07	0.418451	0.00814457	0.00465953	0.00145953	0.00510667	0.0034535	0.0301597	0.0293986	0.0317115	0.00570034	0.0111405	0.00878348	0.0167049	0.0819665	0.00978765	0.0747197	0.0371775	0.0637526	0.0743571	0.0182419	0.0100092	0.0451438	0.0373306	0.038589	0.0146759	0.0531535	0.0156631	0.000729252	0.0362514	0.0476928	0.00278916	0.0323084	0.00156829	0.0385362	0.0337163	0.200069	2.59986	0.133379	0.866621	0.784503	0.00610394	1.343034
36490	-4123.601	-4124.765	1.163883	3.19621e+07	2.70688e+07	0.302734	0.00555101	0.00851128	9.735e-05	0.00157826	0.00396454	0.0142463	0.0225764	0.0393399	0.00967728	0.00365836	0.00772002	0.0146169	0.0893053	0.0173622	0.0395625	0.0338791	0.0506985	0.0709699	0.0155867	0.00753098	0.0853375	0.0299992	0.0237158	0.021277	0.0193775	0.0203824	6.59784e-05	0.0348475	0.0660027	0.00682415	0.0130581	0.00564898	0.0346786	0.0273998	0.235316	2.52937	0.156877	0.843123	0.803597	0.0306162	1.147782
36500	-4123.928	-4123.239	-0.6883778	4.74598e+07	7.481e+07	0.290334	0.00258759	0.00869063	0.00362439	6.5886e-05	0.00396454	0.0146876	0.0192666	0.0361206	0.00758695	0.00761254	0.00811787	0.0201552	0.0893053	0.026374	0.0588785	0.0307199	0.0384624	0.0915155	0.018768	0.0045851	0.106954	0.0528769	0.0180153	0.0238336	0.0467483	0.0212176	0.000154181	0.0211895	0.0418265	0.005291	0.0093181	0.0163618	0.0398488	0.0282609	0.200493	2.59901	0.133662	0.866338	0.736265	0.0470219	1.21332
36510	-4123.86	-4123.645	-0.2149502	8.97793e+07	6.4817e+07	0.365635	0.00258759	0.00698751	0.000501059	0.000993898	0.00396454	0.0122705	0.0310325	0.0433033	0.0029378	0.00933841	0.0150315	0.0147592	0.105934	0.026374	0.0779633	0.0276929	0.0508095	0.0666385	0.0101006	0.00464859	0.0875471	0.0311365	0.0221549	0.0255386	0.0536291	0.0101046	0.00884045	0.0220025	0.0333169	0.00716285	0.0102881	0.0159197	0.0721675	0.0365338	0.245272	2.50946	0.163515	0.836485	0.750102	0.023028	1.315847
36520	-4130.858	-4129.853	-1.004854	9.2454e+07	2.99712e+07	0.375186	0.00228126	0.00879194	0.0025572	0.000190594	0.0151524	0.0205555	0.0310325	0.0342745	0.00554473	0.00263253	0.00804087	0.0131424	0.0777307	0.0194254	0.0417528	0.0166551	0.0714768	0.101691	0.0320721	0.00461073	0.091658	0.0618564	0.0156902	0.019437	0.0680761	0.0187068	0.00129043	0.0209237	0.0523545	0.00892752	0.00562326	0.0211735	0.018528	0.0341255	0.222452	2.5551	0.148301	0.851699	0.736598	0.0145574	1.323168
36530	-4129.137	-4132.336	3.199851	3.69181e+07	6.92924e+07	0.230222	0.00672051	0.00427792	0.000846113	5.972e-05	0.00869016	0.0175633	0.0240816	0.03737	0.00101496	0.00649505	0.00509392	0.0115647	0.0686578	0.0260979	0.050591	0.0533908	0.0425347	0.100282	0.019058	0.00186743	0.0635023	0.0500716	0.00483392	0.0231795	0.0287015	0.00467365	0.00346382	0.0169211	0.0111668	0.0067652	0.0151988	0.04047	0.0400778	0.0229555	0.272149	2.4557	0.181433	0.818567	0.708532	0.00561741	1.048461
36540	-4127.823	-4129.469	1.645756	2.16103e+07	4.50905e+07	0.280749	0.000893133	0.00469479	6.69503e-05	0.00109373	0.00133717	0.0183494	0.0196654	0.0325449	0.00389436	0.00539372	0.00185143	0.025061	0.0631437	0.0261186	0.0604689	0.0216123	0.0684781	0.100657	0.0226989	0.0032343	0.0974468	0.050555	0.00243429	0.0198044	0.0370022	0.012241	0.000127094	0.0231912	0.0235837	0.00492013	0.00981003	0.0693905	0.0308079	0.0414556	0.264864	2.47027	0.176576	0.823424	0.75821	0.0169699	1.184777
36550	-4124.549	-4126.202	1.652971	8.27941e+07	4.58134e+07	0.274041	0.0006021	0.00774852	2.96286e-05	0.000338663	0.00361887	0.0170082	0.0381208	0.024982	0.0072473	0.00265667	0.00421664	0.00886681	0.0952175	0.0107431	0.0594854	0.030333	0.034385	0.0873851	0.00904759	0.00901852	0.0790687	0.0236555	0.0251709	0.0172435	0.0466735	0.0179084	0.000225047	0.0231912	0.0212554	0.011079	0.00695929	0.0124532	0.0189201	0.0292519	0.222681	2.55464	0.148454	0.851546	0.803152	0.0307625	1.058148
36560	-4116.978	-4116.843	-0.1354706	4.6007e+07	1.10245e+07	0.367843	0.000462715	0.00614334	0.000486041	0.000181472	0.00383887	0.0123771	0.0303207	0.0259182	0.0046496	0.00515423	0.000612002	0.0169559	0.112537	0.0107431	0.0817813	0.0381555	0.0286697	0.0770808	0.0208703	0.00313246	0.0924193	0.0253167	0.0224255	0.0251137	0.0466735	0.00774359	0.00021902	0.0176265	0.0280007	0.00613808	0.0146596	0.0422181	0.0463169	0.0386397	0.230155	2.53969	0.153437	0.846563	0.80917	0.00171433	1.261424
36570	-4132.347	-4131.282	-1.064216	6.68553e+07	4.27703e+07	0.40741	0.00229436	0.00392163	0.000372949	0.00139928	0.00263245	0.00965491	0.0264049	0.0320718	0.00375813	0.00525074	0.000553198	0.0252858	0.128637	0.0152193	0.0546474	0.0403424	0.0793499	0.0721094	0.0231115	0.00207192	0.0841583	0.0411195	0.0132496	0.0256857	0.0165255	0.00474876	0.0175271	0.0291886	0.0154691	0.00465123	0.00393711	0.0616467	0.0207299	0.0333732	0.216393	2.56721	0.144262	0.855738	0.821601	0.0420329	1.308509
36580	-4128.769	-4129.192	0.4226183	5.94265e+07	8.96747e+07	0.394801	0.000386362	0.0031967	0.00145807	8.64482e-05	0.00416761	0.0101381	0.0196399	0.0332965	0.00552059	0.0033686	0.00953967	0.0223352	0.0836781	0.0117009	0.0660435	0.023947	0.0460286	0.0477215	0.0231115	0.00410049	0.0760449	0.057154	0.0143973	0.0271635	0.0416405	0.00916282	0.000160525	0.0238402	0.0112536	0.00478015	0.0161423	0.075704	0.0582332	0.0571235	0.257502	2.485	0.171668	0.828332	0.804738	0.043045	1.287067
36590	-4130.519	-4131.038	0.5184758	9.18631e+07	3.14902e+07	0.350606	0.00249653	0.00567872	0.00098333	0.0020539	0.0124935	0.0165455	0.0244102	0.027626	0.00264347	0.01097	0.00302661	0.0147733	0.0787097	0.0117009	0.0919841	0.0420572	0.0438886	0.0648427	0.0116064	0.00534055	0.0760449	0.0308465	0.0491543	0.0337828	0.0286751	0.0152825	0.00122716	0.030769	0.00939819	0.00410313	0.0110447	0.0561479	0.0525778	0.0571235	0.258636	2.48273	0.172424	0.827576	0.733225	0.0101171	1.280615
36600	-4121.716	-4123.882	2.166262	7.29518e+07	8.57143e+07	0.285962	0.00299205	0.00315409	0.000968212	3.8044e-05	0.00681159	0.0109712	0.0142649	0.0324347	0.00717916	0.00778228	0.00907338	0.00898211	0.0848745	0.0277683	0.0372076	0.0546191	0.0496554	0.0623529	0.0153418	0.0101846	0.0950594	0.0373962	0.0159586	0.0191452	0.0452404	0.0152825	0.000896207	0.0221685	0.0193398	0.00547366	0.0123265	0.0717953	0.0278578	0.0265303	0.270319	2.45936	0.180213	0.819787	0.763398	0.0563629	1.147089
36610	-4124.174	-4124.034	-0.1402513	3.57894e+07	5.17461e+07	0.413742	0.00907462	0.00171268	0.00063757	0.00559067	0.00174277	0.0178008	0.0281873	0.0260752	0.00630136	0.00297892	0.0056424	0.0160593	0.0824835	0.00169886	0.0712908	0.0479225	0.0642516	0.0781575	0.0225088	0.00173984	0.0756648	0.0392497	0.0100999	0.020191	0.0268877	0.00460628	0.00306821	0.0159308	0.0191867	0.0156903	0.0191125	0.0569808	0.0338251	0.0351733	0.236305	2.52739	0.157537	0.842463	0.787122	0.0159221	1.281266
36620	-4124.493	-4126.583	2.089562	3.53336e+07	9.6812e+07	0.292495	0.00477093	0.00176057	0.00055602	0.00347456	0.007244	0.014765	0.0170044	0.0261907	0.00630136	0.00402063	0.00541294	0.0235041	0.112768	0.00559884	0.0761348	0.045916	0.0597395	0.0763599	0.0176507	0.00567575	0.0716281	0.0431513	0.00297034	0.0272933	0.0347299	0.0104295	0.00543965	0.0197752	0.0258396	0.00506232	0.00821992	0.049146	0.0338251	0.0338779	0.279765	2.44047	0.18651	0.81349	0.760208	0.00793305	1.178732
36630	-4130.75	-4128.979	-1.771293	7.87791e+07	7.32386e+07	0.380101	0.00177177	0.00847673	0.00317109	0.00114403	0.00526262	0.0130721	0.0249707	0.0191893	0.0017193	0.00667947	0.00535048	0.0133768	0.0746534	0.0318454	0.0831851	0.0198666	0.0590119	0.0763599	0.0144198	0.00265999	0.108602	0.038908	0.0374012	0.0215859	0.050307	0.0155917	0.00553781	0.0197752	0.0204563	0.0154431	0.00497996	0.0513713	0.00322048	0.0403424	0.189837	2.62033	0.126558	0.873442	0.772738	0.0184784	1.27981
36640	-4122.669	-4120.586	-2.082949	9.17559e+07	8.05842e+07	0.432552	0.00478939	0.00461746	0.00265549	0.00148763	0.0103699	0.01311	0.0333439	0.0246436	0.00401459	0.00557945	0.00633261	0.0188164	0.0919734	0.00387655	0.0611562	0.0310763	0.0641624	0.0636036	0.0126449	0.00112565	0.0747873	0.0606603	0.0374012	0.0215859	0.0576811	0.0146054	0.00682433	0.017526	0.0648347	0.00284288	0.0100677	0.0141124	0.0160438	0.0358731	0.193784	2.61243	0.129189	0.870811	0.804079	0.0309561	1.326778
36650	-4129.993	-4128.143	-1.849236	9.7159e+07	4.70653e+07	0.500382	0.00508085	0.00121213	0.00202066	0.00376053	0.00434936	0.0189986	0.0290399	0.0262729	0.00252915	0.00477633	0.00843724	0.0106706	0.108521	0.0297383	0.0653542	0.0579582	0.0283667	0.046984	0.014962	0.00325067	0.0809536	0.0379892	0.022814	0.026749	0.0434595	0.0218847	0.00241516	0.0291761	0.00590705	0.00660971	0.00480627	0.0688199	0.0126492	0.0624778	0.220006	2.55999	0.146671	0.853329	0.809623	0.0387625	1.399376
36660	-4126.09	-4125.728	-0.3619411	7.16335e+07	1.47846e+07	0.315768	0.010075	0.00570021	0.00121996	0.000838178	0.00287107	0.0100754	0.0219148	0.0103806	0.0053479	0.000920088	0.00406038	0.0209684	0.0934894	0.0361118	0.0502162	0.0510946	0.0491559	0.0786654	0.0295717	0.000790661	0.0744129	0.0538579	0.0198823	0.0165952	0.0466796	0.0208342	0.00572021	0.029119	0.0365135	0.0037179	0.0152634	0.0520377	0.0256754	0.0595255	0.22251	2.55498	0.14834	0.85166	0.775283	0.0147573	1.25907
36670	-4123.787	-4123.049	-0.7383974	5.92803e+07	3.6203e+07	0.362802	0.00378796	0.00162835	0.000225219	0.00180587	0.00343515	0.0154935	0.0210299	0.024195	0.00417149	0.0102215	0.000177136	0.0135102	0.100433	0.032969	0.0512681	0.0480639	0.0555985	0.0932498	0.0168791	0.00351965	0.112093	0.0588515	0.0184645	0.0162407	0.0352567	0.00869208	0.00633615	0.029119	0.0437267	0.00171631	0.0117527	0.028709	0.0513004	0.0397162	0.231636	2.53673	0.154424	0.845576	0.779566	0.0102844	1.326439
36680	-4120.703	-4120.831	0.1283393	3.93001e+07	6.04325e+07	0.41215	0.00430877	0.00145743	0.000512973	0.00350791	0.00202692	0.0152965	0.033341	0.0184071	0.00550977	0.00135115	0.00617451	0.0146898	0.0801744	0.0144374	0.0676881	0.034827	0.0401668	0.0427122	0.0145223	0.0012524	0.0879949	0.0523778	0.0219187	0.0191343	0.0352567	0.0114804	0.00194738	0.0168536	0.0279093	0.0113597	0.00271542	0.0134742	0.0496291	0.0275115	0.217794	2.56441	0.145196	0.854804	0.788279	0.103241	1.194077
36690	-4125.147	-4125.033	-0.1137231	5.80218e+07	9.26287e+07	0.398323	0.00920765	0.000886449	0.000510549	0.000269741	0.00752312	0.0264589	0.0407091	0.0268074	0.00323333	0.00395222	0.00654375	0.0196563	0.108547	0.0195641	0.0512912	0.0405284	0.0401668	0.0954039	0.0228438	0.000201326	0.0955856	0.042108	0.00870952	0.0275636	0.0371761	0.012693	0.00124093	0.0191441	0.0614515	0.005851	0.00443919	0.00622997	0.0544132	0.0437684	0.258334	2.48333	0.172223	0.827777	0.776734	0.0221675	1.343002
36700	-4132.147	-4131.829	-0.3174218	1.01992e+07	6.59691e+07	0.272908	0.000835574	0.00217889	0.00239746	0.000759212	0.00490101	0.0174128	0.0274942	0.0352233	0.00469454	0.00675566	0.00549931	0.0207796	0.0828458	0.0289418	0.0355254	0.0436702	0.049329	0.0517391	0.015196	0.00477961	0.0918614	0.0560277	0.00869417	0.0285393	0.0371761	0.020755	0.00123854	0.0250401	0.0626285	0.00847859	0.0314544	0.0172445	0.0524804	0.0333868	0.203858	2.59228	0.135906	0.864094	0.76072	0.0388881	1.188871
