Iteration	Posterior	Likelihood	Prior	alpha[1]	alpha[2]	bl[1]	bl[2]	bl[3]	bl[4]	bl[5]	bl[6]	bl[7]	bl[8]	bl[9]	bl[10]	bl[11]	bl[12]	bl[13]	bl[14]	bl[15]	bl[16]	bl[17]	bl[18]	bl[19]	bl[20]	bl[21]	bl[22]	bl[23]	bl[24]	bl[25]	bl[26]	bl[27]	bl[28]	bl[29]	bl[30]	bl[31]	bl[32]	bl[33]	bl[34]	bl[35]	part_rate[1]	part_rate[2]	part_rate_mult[1]	part_rate_mult[2]	pinvar[1]	pinvar[2]	TL
470	-4114.757	-4115.98	1.223117	5.43178e+06	6.18888e+07	0.312869	0.00307787	0.00708256	0.000153546	0.000544879	0.00313157	0.0204105	0.03079	0.0431169	0.00491797	0.010887	0.00588496	0.0178044	0.0987662	0.0157887	0.0602759	0.0242945	0.0552858	0.0760491	0.0248746	0.000570384	0.0119512	0.0200289	0.0200325	0.032244	0.0204786	0.0341211	0.00175199	0.0015985	0.0194868	0.01917	0.0683033	0.04713	0.0110477	0.0391456	0.242256	2.51549	0.161504	0.838496	0.786667	0.0258494	1.163066
480	-4117.772	-4119.205	1.432318	2.09551e+07	4.71511e+07	0.315792	0.00452223	0.00950213	0.000223884	0.000785603	0.0051971	0.00773136	0.0377181	0.0200966	0.00338783	0.00661838	0.0105863	0.0124801	0.089481	0.0144091	0.0647174	0.0410546	0.0508626	0.0711532	0.046082	0.00217966	0.0142381	0.0326027	0.0116511	0.0191749	0.0273404	0.0394958	0.00109926	0.00111483	0.0217504	0.0235337	0.0651635	0.027715	0.0226627	0.0352049	0.247387	2.50523	0.164925	0.835075	0.767723	0.0172493	1.157329
490	-4118.015	-4118.346	0.3308054	3.27242e+07	3.58194e+07	0.286839	0.0029354	0.00762996	4.5896e-05	0.00128464	0.00390375	0.0161262	0.0296354	0.027253	0.00247072	0.00607068	0.0110606	0.0178711	0.136334	0.0123395	0.0550774	0.0297144	0.0508626	0.058335	0.0101447	0.0058678	0.0237429	0.0213669	0.0552543	0.0339135	0.0470392	0.0600156	0.00456388	0.00631898	0.0120138	0.0209507	0.0911162	0.0189355	0.00719348	0.0412489	0.230367	2.53927	0.153578	0.846422	0.784628	0.0327369	1.215475
500	-4126.888	-4129.223	2.335249	2.00172e+07	4.32544e+06	0.319976	0.00362334	0.00866832	1.49507e-05	0.000903374	0.00481559	0.0102424	0.0176008	0.0321598	0.00666058	0.0126294	0.00523244	0.0168728	0.0542324	0.00757206	0.0524924	0.0307571	0.036696	0.0678548	0.00892442	0.00410283	0.0587686	0.0125194	0.0120216	0.0211113	0.0183809	0.0671506	0.00322185	0.00487112	0.0230926	0.0269733	0.0651011	0.0140048	0.0105778	0.027666	0.247543	2.50491	0.165029	0.834971	0.810706	0.0760501	1.067492
510	-4128.115	-4127.923	-0.1926881	3.45457e+07	5.09212e+06	0.299334	0.00257718	0.00384364	0.000197797	0.00846135	0.00350649	0.0135291	0.0411089	0.0342982	0.00659135	0.00354624	0.00990488	0.0162584	0.0729676	0.0365042	0.0288485	0.0493725	0.0494361	0.0740975	0.0495326	0.0116832	0.0299637	0.013016	0.0409962	0.0211589	0.0293091	0.0204858	0.00757517	0.000918559	0.0183755	0.0217417	0.0899832	0.0241684	0.0103052	0.0296975	0.203026	2.59395	0.135351	0.864649	0.765698	0.0399434	1.173295
520	-4127.656	-4127.937	0.2814198	1.55422e+07	1.92551e+07	0.376306	0.00898236	0.00578557	0.000495519	0.00278881	0.00382288	0.00838013	0.0278857	0.0135989	0.00748773	0.00220231	0.00591663	0.0110093	0.0886769	0.0166621	0.0464698	0.0417959	0.0537403	0.0779961	0.0284039	0.00893793	0.035617	0.02423	0.0201352	0.0314269	0.05699	0.0744751	0.00564116	0.00389962	0.017515	0.0301185	0.0595484	0.0403033	0.00857747	0.0385931	0.251541	2.49692	0.167694	0.832306	0.79879	0.00804392	1.284416
530	-4125.105	-4125.179	0.07375039	1.09993e+07	3.06309e+07	0.372471	0.000507779	0.00718333	0.0035446	0.00251011	0.00268223	0.012994	0.0236947	0.0365147	0.00311917	0.00501529	0.00238957	0.00762839	0.121635	0.0197021	0.0517506	0.0297403	0.0703616	0.103712	0.0138944	0.000531822	0.0244199	0.0208033	0.0174459	0.0353713	0.023269	0.0412924	0.00578512	0.00653709	0.0217268	0.0151874	0.073185	0.0506464	0.00486944	0.0301688	0.23709	2.52582	0.15806	0.84194	0.771227	0.0219927	1.26229
540	-4126.05	-4125.777	-0.2728065	9.9192e+07	1.95736e+07	0.372471	0.00578781	0.007458	0.00457906	0.000288264	0.00344306	0.0103375	0.0317665	0.0203287	0.0046369	0.00247416	0.012996	0.0110458	0.0948328	0.0106235	0.067679	0.0310239	0.0733399	0.0545867	0.042154	0.000347884	0.0170368	0.0233691	0.0337643	0.0306247	0.0248143	0.0456894	0.00588895	0.00631596	0.0216777	0.0430698	0.0861908	0.0509272	0.0130329	0.0440606	0.240929	2.51814	0.160619	0.839381	0.761361	0.00345915	1.308663
550	-4125.658	-4125.025	-0.6325533	6.94754e+07	3.37482e+07	0.319488	0.000821808	0.0067848	0.00092521	0.0048764	0.00283607	0.00893222	0.0180618	0.0158239	0.00509941	0.00505342	0.00380814	0.017657	0.0837256	0.00859348	0.0496478	0.035604	0.044503	0.118583	0.0215924	5.82221e-05	0.0134531	0.025425	0.0548497	0.022664	0.0448999	0.0465459	0.00552039	0.00763786	0.0221919	0.00649205	0.0713541	0.041289	0.0080263	0.0439437	0.195061	2.60988	0.13004	0.86996	0.776272	0.0822436	1.186769
560	-4122.376	-4123.396	1.020144	7.27958e+07	4.26873e+07	0.342485	0.00356003	0.0035636	0.00166429	0.00153372	0.00919741	0.0129824	0.0329242	0.0323455	0.0046746	0.00329681	0.00511997	0.0116206	0.0637762	0.027013	0.0314901	0.042934	0.0333688	0.0806255	0.0110917	2.91944e-05	0.00408649	0.0190768	0.0513739	0.034393	0.0438718	0.0545992	0.00254547	0.00138612	0.0181512	0.0274755	0.109936	0.0429777	0.0163926	0.0371763	0.254431	2.49114	0.169621	0.830379	0.773381	0.00891196	1.218738
570	-4130.911	-4127.843	-3.067924	4.34977e+07	8.47231e+06	0.541636	0.00544321	0.00125317	0.0073712	0.00458739	0.00505612	0.0137034	0.0279116	0.0386113	0.00460243	0.00780311	0.00286631	0.0192056	0.131752	0.0137773	0.0570832	0.0652974	0.0291935	0.0652387	0.0215108	8.59005e-05	0.0145632	0.0270708	0.024762	0.0225975	0.0321412	0.0677746	0.000528954	0.00602905	0.0231313	0.0194855	0.082721	0.0352907	0.00879072	0.0333177	0.203395	2.59321	0.135596	0.864404	0.836394	0.0227509	1.462194
580	-4129.322	-4129.137	-0.1857806	2.10888e+07	2.60151e+07	0.399506	0.00308628	0.00315848	0.000130945	0.00303166	0.00550607	0.0137993	0.0254608	0.0258949	0.00712053	0.00629972	0.00431257	0.0260479	0.13348	0.00649113	0.0843707	0.0462346	0.0434994	0.0855246	0.012413	0.000588635	0.00269625	0.0278776	0.0311954	0.0186876	0.0880584	0.0566948	0.00033162	0.000742069	0.0215371	0.0300444	0.051586	0.0406913	0.0140885	0.036694	0.260768	2.47846	0.173845	0.826155	0.775629	0.0263726	1.356882
590	-4123.665	-4121.986	-1.678231	5.01323e+07	1.42332e+07	0.381239	0.00340234	0.00218138	0.00242108	0.000329454	0.00201356	0.018825	0.0250099	0.028809	0.00566884	0.00428552	0.00105501	0.018122	0.0993799	0.00982314	0.0715692	0.0325429	0.0545304	0.0791885	0.0433842	0.000240031	0.00226211	0.0314229	0.0441931	0.0267628	0.0748936	0.0490236	0.000184034	0.00280085	0.015426	0.0246627	0.0669024	0.020952	0.0215639	0.0551945	0.202603	2.59479	0.135069	0.864931	0.691918	0.0110116	1.320265
600	-4122.283	-4123.041	0.7573206	7.83169e+07	1.70993e+06	0.254604	0.00417724	0.00477821	0.00252086	0.000972915	0.00434969	0.0127404	0.0225696	0.0224209	0.00749155	0.00116882	0.00374315	0.0235281	0.0753222	0.0210361	0.0678161	0.0187771	0.0461305	0.0821779	0.0148627	0.00124601	0.0177473	0.0226974	0.0495321	0.0325193	0.0748936	0.0442067	0.000861769	0.00139066	0.0167658	0.00969208	0.0554073	0.0468444	0.00927554	0.0551945	0.217294	2.56541	0.144863	0.855137	0.795692	0.066796	1.129462
610	-4127.968	-4129.435	1.467141	6.65555e+07	9.16414e+07	0.254604	0.003168	0.000850569	1.83004e-05	0.00342349	0.00668504	0.0158064	0.0313937	0.0104898	0.0104827	0.00275607	0.008228	0.0167314	0.0905423	0.0204632	0.0361997	0.0373476	0.044932	0.0637764	0.0414571	0.00481724	0.0467813	0.0344539	0.0323997	0.0370624	0.0399104	0.025332	0.00196628	0.0121391	0.0131965	0.0120412	0.05839	0.0294004	0.0114286	0.0463823	0.231375	2.53725	0.15425	0.84575	0.782391	0.00524267	1.105057
620	-4118.493	-4119.879	1.385497	3.76336e+07	5.27639e+07	0.330141	0.000845343	0.00937699	0.000347496	2.3802e-05	0.00203104	0.0190262	0.0250682	0.0314242	0.00377767	0.00290702	0.00872813	0.0133433	0.070509	0.0204632	0.052224	0.0289754	0.0695368	0.0577314	0.0278992	0.00599186	0.0223728	0.0280615	0.0205246	0.0227467	0.0315422	0.0399985	2.30678e-05	0.00717659	0.0162466	0.0251346	0.0737573	0.0337788	0.00532898	0.0244892	0.237232	2.52554	0.158154	0.841846	0.808684	0.00384048	1.131553
630	-4121.739	-4124.237	2.497684	8.48091e+07	1.85169e+07	0.305813	0.00140764	0.00672605	0.00276478	0.000179636	0.00165838	0.0136681	0.020458	0.0377783	0.00389863	0.00518578	0.000341199	0.0313271	0.10054	0.018523	0.0637254	0.0372842	0.0405781	0.0736691	0.0355416	0.00165231	0.00758109	0.0207873	0.0123207	0.0194922	0.0229183	0.0500403	0.00556037	0.00928955	0.0156205	0.0248904	0.0546656	0.0358676	0.0245144	0.0339048	0.280676	2.43865	0.187117	0.812883	0.733682	0.0105063	1.140173
640	-4128.02	-4128.4	0.3802232	5.228e+07	9.85131e+07	0.281692	0.00254521	0.00298099	0.00059997	0.00166994	0.00639341	0.0176498	0.0352692	0.0354806	0.0064064	0.0194755	0.00589168	0.0190218	0.119886	0.0199381	0.0596532	0.0724162	0.0317963	0.0777275	0.0198501	0.000841785	0.0423775	0.022546	0.019633	0.0216592	0.0198172	0.0553197	0.00100936	0.00994736	0.0193191	0.0289706	0.0895807	0.0317772	0.0128887	0.0200634	0.237236	2.52553	0.158157	0.841843	0.772827	0.0137729	1.232094
650	-4115.857	-4116.259	0.4020018	4.87074e+07	1.25164e+06	0.337925	0.000333665	0.00332694	0.00101713	0.000790075	0.00465053	0.0197766	0.0282457	0.0280057	0.00681872	0.00683361	0.0111231	0.0168798	0.106302	0.024812	0.0663306	0.0376796	0.0491599	0.0476287	0.0300008	0.0068687	0.0413578	0.0221429	0.0170742	0.0246585	0.0439889	0.0629223	0.00735189	0.00330626	0.0135345	0.0278975	0.077508	0.012954	0.00809704	0.03383	0.237632	2.52474	0.158421	0.841579	0.79788	0.0046342	1.231133
660	-4125.728	-4127.102	1.37358	9.71205e+06	2.48505e+07	0.258964	0.000340867	0.00743117	0.000471897	0.000610408	0.00227638	0.00780114	0.0323401	0.0310757	0.0117136	0.00459569	0.00430559	0.0179725	0.0604688	0.0298361	0.0663306	0.0355302	0.0529112	0.0627004	0.0224499	0.00983652	0.023714	0.0124029	0.0175156	0.0274181	0.0611925	0.0398911	0.001078	0.00490346	0.00588207	0.0139011	0.0932939	0.022482	0.0106637	0.0432576	0.226152	2.5477	0.150768	0.849232	0.799671	0.0370754	1.097558
670	-4129.966	-4129.729	-0.2375757	6.4102e+07	5.91295e+07	0.363096	0.00227324	0.0167777	0.000661667	0.000652458	0.00860346	0.0213857	0.0452702	0.0432064	0.00784111	0.00825218	0.00545088	0.0213001	0.100711	0.0184023	0.0517849	0.0476682	0.0588436	0.0527997	0.0556312	0.0115324	0.0395955	0.0152317	0.0177927	0.0234237	0.0525977	0.0222427	0.00120797	0.00755382	0.0155314	0.0266629	0.0573087	0.0140126	0.0134557	0.0188793	0.228912	2.54218	0.152608	0.847392	0.816585	0.0182057	1.26764
680	-4115.875	-4115.339	-0.5358896	5.00821e+07	6.49784e+07	0.337364	0.00305223	0.00472223	0.0010791	0.000193459	0.00245798	0.015096	0.0222004	0.0221842	0.0048528	0.0053575	0.00487216	0.00977816	0.103416	0.00601778	0.0699316	0.0272026	0.0677501	0.0744489	0.0446087	0.00669548	0.0508704	0.0154831	0.0415244	0.0239415	0.0193883	0.0484221	0.00202451	0.00146141	0.0327507	0.00681323	0.09777	0.00894942	0.0142929	0.0498865	0.213862	2.57228	0.142575	0.857425	0.787876	0.0135511	1.24686
690	-4123.951	-4122.078	-1.872685	6.67042e+07	5.8677e+07	0.455764	0.00276438	0.00513445	0.00159269	0.00200433	0.00546475	0.0143562	0.0231163	0.0410981	0.00359586	0.00821884	0.00693843	0.0201966	0.100635	0.00509798	0.0465203	0.0318614	0.0418169	0.0713013	0.0383983	0.0118872	0.0278247	0.0293513	0.0422243	0.0228905	0.0295384	0.0527595	0.0022898	0.0128985	0.0244193	0.0331334	0.0902585	0.00925692	0.0156533	0.0238255	0.206483	2.58703	0.137655	0.862345	0.709632	0.0299766	1.354087
700	-4129.846	-4129.425	-0.4205086	6.71348e+07	9.20134e+07	0.323012	0.000200522	0.0124455	0.000302358	0.00125273	0.000345254	0.0103835	0.0245223	0.02462	0.00428474	0.00538319	0.00487567	0.0159066	0.0851902	0.0245526	0.0797501	0.0321696	0.0571143	0.0832898	0.0350573	0.00784696	0.0726405	0.0196709	0.0170831	0.0176331	0.0606135	0.0608309	0.00328683	0.00426518	0.0127187	0.0118108	0.112006	0.0086744	0.00669843	0.0331728	0.225129	2.54974	0.150086	0.849914	0.739048	0.0233	1.27361
710	-4127.194	-4125.87	-1.323347	3.33331e+07	8.76116e+07	0.361275	0.000240332	0.00639763	0.00182813	0.00372386	0.00395368	0.0202868	0.0245223	0.0453763	0.00794488	0.00575992	0.0107461	0.0107826	0.123585	0.0221548	0.0550805	0.0325527	0.0571143	0.0692889	0.0220769	0.0135198	0.0397384	0.0189471	0.0648058	0.0126316	0.029578	0.0582739	0.00487457	0.001559	0.0279273	0.0208048	0.104868	0.00105684	0.0184943	0.0238982	0.21388	2.57224	0.142586	0.857414	0.744753	0.0207666	1.325668
720	-4116.378	-4117.214	0.8365484	2.93002e+07	5.7072e+07	0.39599	0.00127966	0.014099	0.000582301	0.000544674	0.00280325	0.0180042	0.0294688	0.036462	0.0047422	0.00767882	0.00580498	0.0149222	0.0852061	0.0099469	0.063278	0.0453224	0.0421512	0.0677939	0.0218501	0.00286187	0.0341848	0.0150928	0.0558269	0.0170551	0.0281523	0.0418126	0.00228249	0.00651081	0.0151805	0.0235776	0.0882138	0.0231192	0.0142825	0.0288136	0.264565	2.47087	0.176377	0.823623	0.782686	0.0478611	1.264898
730	-4122.048	-4120.234	-1.814022	6.29652e+07	8.56667e+07	0.384261	0.00243624	0.0015158	0.00082425	0.00192367	0.000458487	0.0154532	0.0306366	0.0350648	0.006814	0.00213365	0.00154242	0.013404	0.0765574	0.0183202	0.0558389	0.0275033	0.0539078	0.0758518	0.0206248	0.00282368	0.0477988	0.0289483	0.0482142	0.019908	0.0456363	0.044602	0.00288888	0.00259979	0.0116425	0.0106801	0.0987111	0.0112894	0.0181409	0.0301427	0.181436	2.63713	0.120958	0.879042	0.77373	0.0484685	1.249099
740	-4130.29	-4131.106	0.8154435	7.37253e+07	7.57587e+07	0.347146	0.0027282	0.00733434	0.0014341	0.00163366	0.00119035	0.0131191	0.0282642	0.0495453	0.00532447	0.00534017	0.00362616	0.0233819	0.0516442	0.00540211	0.0896875	0.0206756	0.0603203	0.085824	0.0068898	0.0012674	0.0232783	0.023081	0.0591055	0.0267216	0.0623737	0.0626846	0.00308205	0.0046549	0.0157109	0.0129617	0.0599815	0.0476254	0.0200519	0.0176375	0.258567	2.48287	0.172378	0.827622	0.785455	0.0303481	1.250729
750	-4115.758	-4113.245	-2.513288	6.76815e+07	3.26413e+07	0.382764	0.00217295	0.00421081	0.000446622	0.00285781	0.00657489	0.017545	0.0259477	0.0266159	0.00821601	0.00534017	0.00513369	0.0216547	0.0758629	0.0104229	0.0631545	0.0311752	0.0434491	0.07907	0.0362933	0.000950168	0.0166582	0.016656	0.0251562	0.0232442	0.0297787	0.0393699	0.00266427	0.002818	0.0179706	0.0275154	0.112003	0.0498163	0.0203939	0.047515	0.172891	2.65422	0.11526	0.88474	0.805755	0.0139973	1.281418
760	-4128.242	-4124.79	-3.451795	2.49477e+07	3.43415e+07	0.523581	0.00859908	0.00337607	0.000806064	0.0005439	0.00130359	0.00719169	0.0146772	0.0291254	0.00707157	0.00275429	0.00433244	0.0200534	0.0800612	0.0119599	0.0898302	0.0558557	0.0552039	0.0616882	0.0852405	0.00431313	0.0130854	0.0210494	0.019627	0.0334223	0.0428759	0.0247857	0.00485178	0.00367445	0.0287687	0.0285042	0.0881948	0.0562771	0.0103841	0.0394753	0.198629	2.60274	0.132419	0.867581	0.801043	0.0184621	1.482545
770	-4121.999	-4121.075	-0.9233608	2.66544e+07	55525.3	0.353613	0.00951769	0.00161865	0.00100092	0.00339709	0.00627331	0.0242639	0.0165095	0.0243129	0.00842972	0.00678937	0.00400811	0.0199611	0.114709	0.0105921	0.044982	0.0417651	0.0405405	0.0770887	0.0285483	0.000398568	0.00392718	0.0208144	0.0385959	0.0269462	0.0620402	0.0618994	0.00553578	0.00163206	0.024151	0.0237942	0.0829718	0.0314142	0.0136547	0.0344907	0.209522	2.58096	0.139681	0.860319	0.769203	0.00724989	1.270187
780	-4119.409	-4119.846	0.4363746	6.97214e+07	4.88475e+06	0.276105	0.00310723	0.00239278	0.000202948	0.000977165	0.00345926	0.0128766	0.0185218	0.0192672	0.00258084	0.00255632	0.00575159	0.0227577	0.0974268	0.0258937	0.0414366	0.0342441	0.0694269	0.081385	0.00550329	0.00419009	0.0152472	0.0188225	0.0250665	0.0351232	0.0287654	0.0434844	0.000961083	0.00442669	0.0245516	0.0225567	0.0891004	0.0419521	0.0123816	0.032971	0.20711	2.58578	0.138073	0.861927	0.782708	0.0154025	1.125473
790	-4131.445	-4130.993	-0.4522077	7.72951e+07	9.43677e+07	0.313758	0.000387793	0.00272986	0.00181253	0.00126091	0.00833574	0.024692	0.0172695	0.030092	0.00612121	0.0113627	0.00186909	0.0251414	0.121086	0.0169889	0.0507316	0.0292742	0.07231	0.092724	0.0177633	0.00158853	0.0163189	0.0232811	0.0095978	0.0227242	0.0243391	0.0911593	0.00393585	0.0035694	0.0160451	0.0139544	0.0685238	0.0482212	0.0123816	0.0459097	0.216379	2.56724	0.144253	0.855747	0.820992	0.00774822	1.24726
800	-4126.79	-4127.186	0.39607	6.26748e+07	5.89531e+07	0.295659	0.00287545	0.00460164	0.00211495	4.0892e-05	0.00840556	0.00985609	0.025137	0.0313319	0.00579297	0.00847989	0.00192259	0.0107761	0.0773608	0.00392334	0.0458637	0.0388698	0.0671629	0.0551364	0.0111551	0.000552994	0.0153413	0.039195	0.0219418	0.0250191	0.042599	0.127849	0.00511958	0.00125285	0.0223521	0.0332422	0.0700061	0.0442068	0.0118653	0.0230194	0.224545	2.55091	0.149697	0.850303	0.821076	0.0190411	1.190029
810	-4122.098	-4121.185	-0.9125062	8.00812e+07	3.34461e+07	0.473192	0.00655186	0.0024518	0.00220065	0.000104327	0.00274914	0.0127851	0.0257675	0.0280192	0.00467202	0.00202956	0.00392193	0.0222215	0.0828547	0.00698557	0.0632525	0.029648	0.046248	0.0728431	0.0545223	0.00125576	0.0115826	0.0345571	0.0147205	0.016292	0.0542593	0.0321441	0.00281067	0.00810582	0.0220845	0.0283512	0.085596	0.0349826	0.00541401	0.0309286	0.226133	2.54773	0.150755	0.849245	0.758755	0.0682265	1.326105
820	-4122.206	-4122.513	0.3071323	8.0672e+07	1.78715e+07	0.355328	0.00526997	0.00249309	5.99106e-05	0.000229536	0.00186881	0.0198607	0.0245788	0.0342111	0.00277226	0.00226516	0.0087813	0.0224714	0.079698	0.018354	0.0765879	0.0380712	0.0556839	0.0804937	0.0697479	0.00555668	0.0148456	0.0180738	0.0237366	0.0211953	0.047852	0.00775842	0.00600139	0.00365613	0.0153723	0.0287746	0.0808516	0.027984	0.0145706	0.0362937	0.241154	2.51769	0.160769	0.839231	0.782432	0.0194528	1.251349
830	-4124.634	-4124.447	-0.1865961	2.106e+07	7.38922e+07	0.341895	0.00281442	0.00618311	0.000855365	0.00133482	0.0020154	0.0107309	0.0253679	0.0278088	0.00243755	0.00303919	0.00464324	0.0289071	0.0742639	0.0279408	0.0424073	0.0382504	0.0495948	0.0813474	0.0356255	0.0058244	0.00863438	0.0193294	0.0219294	0.0246879	0.0479471	0.00371153	0.000779347	0.00261383	0.0270119	0.0486103	0.0667945	0.0554245	0.0146042	0.0442802	0.210396	2.57921	0.140264	0.859736	0.767545	0.0102812	1.199646
840	-4120.409	-4118.822	-1.58699	2.12773e+07	1.69201e+07	0.386482	0.0099387	0.00679733	0.00183353	0.000198977	0.00518051	0.0107705	0.0333706	0.0230809	0.00911979	0.00810621	0.0047004	0.0154199	0.0783824	0.00719391	0.0747521	0.0374599	0.0495948	0.0968153	0.0513894	0.00649326	0.0100676	0.0174989	0.0403528	0.0264273	0.0365811	0.0324666	0.000381318	0.00521394	0.0112035	0.0297264	0.107316	0.0519977	0.0144319	0.0311791	0.208241	2.58352	0.138828	0.861172	0.786119	0.0179938	1.331925
850	-4125.005	-4124.249	-0.7561006	3.04604e+07	6.63995e+07	0.386482	0.00456788	0.00700848	0.000526865	0.000186899	0.00373531	0.0162919	0.0320863	0.0383233	0.00312829	0.00564911	0.000220821	0.0154199	0.0724004	0.00885113	0.0790673	0.0358067	0.0431888	0.100463	0.0585605	0.00918137	0.0152739	0.0156011	0.0033203	0.0110427	0.071857	0.0124123	0.000906752	0.0121816	0.00916154	0.063775	0.0790232	0.0411169	0.0155927	0.0173041	0.219904	2.56019	0.146602	0.853398	0.746528	0.0127022	1.289716
860	-4116.076	-4117.291	1.214167	5.08265e+07	8.07521e+07	0.312989	0.00613947	0.00423375	0.00291019	0.0021007	0.00291149	0.0167481	0.0297389	0.0202035	0.00764594	0.00544312	0.00224428	0.0137137	0.0872752	0.0144559	0.0512788	0.0354256	0.0353086	0.100463	0.0213636	0.0103927	0.0158423	0.0232111	0.0299877	0.0144429	0.0259242	0.0446394	0.00920052	0.00289077	0.0193195	0.0212843	0.0790232	0.0478209	0.00739232	0.0389611	0.241912	2.51618	0.161274	0.838726	0.789884	0.042216	1.162926
870	-4123.443	-4124.61	1.166611	3.68222e+07	2.84936e+07	0.377193	0.00314918	0.00214919	0.000462588	0.000780828	0.0125813	0.012016	0.017918	0.0204626	0.00507217	0.00468958	0.00330784	0.0195749	0.0850633	0.0383961	0.0505154	0.0354256	0.0331232	0.0690046	0.0602291	0.00949293	0.00566445	0.0320541	0.0245407	0.010896	0.0413992	0.0218363	0.00132484	0.00144611	0.0187154	0.0188626	0.0650153	0.0481552	0.0159632	0.0449582	0.257059	2.48588	0.171373	0.828627	0.791119	0.0181899	1.21144
880	-4118.127	-4118.737	0.6098384	8.93958e+07	2.50264e+07	0.258471	0.00140409	0.00663815	0.00225187	0.000276453	0.0024918	0.0147322	0.0384708	0.0373812	0.0032114	0.00239287	0.0132887	0.0115393	0.0716616	0.0133317	0.0533278	0.0446929	0.0346687	0.071171	0.0287314	0.0043456	0.00627509	0.0189559	0.00210694	0.0258703	0.0524576	0.0435995	0.000270956	0.00326152	0.012383	0.0594835	0.0643373	0.0326164	0.0177494	0.030709	0.200772	2.59846	0.133848	0.866152	0.799108	0.0255297	1.084557
890	-4119.518	-4121.782	2.264262	8.17365e+07	7.48623e+07	0.314907	0.00403262	0.00414224	0.000968701	0.00029048	0.00238827	0.0242955	0.0289053	0.0318807	0.00276814	0.00352134	0.00995764	0.018307	0.064224	0.0423744	0.03405	0.0379034	0.06533	0.0924244	0.0145023	0.0107845	0.0226372	0.0151037	0.0165416	0.0264185	0.025698	0.0463434	0.00205075	0.00740466	0.0211412	0.0105678	0.0617016	0.0400012	0.0121614	0.023619	0.271113	2.45777	0.180742	0.819258	0.734928	0.0241801	1.139348
900	-4115.601	-4114.215	-1.386454	1.66732e+07	6.78691e+07	0.452825	0.00347036	0.00238524	0.00170983	0.000156183	0.00334807	0.0127293	0.0362572	0.0284476	0.00437599	0.00964617	0.00355801	0.0129788	0.0963394	0.00787784	0.0597394	0.0365792	0.0454755	0.0694377	0.044668	0.00400663	0.0380828	0.0252862	0.0165416	0.0242155	0.0383665	0.0204422	0.00319378	0.00260514	0.0130182	0.0493904	0.050762	0.0437954	0.0124769	0.0445336	0.210142	2.57972	0.140094	0.859906	0.748668	0.0182071	1.318722
910	-4130.365	-4131.205	0.84055	8.23161e+07	6.73222e+07	0.299565	0.00417401	0.00200677	0.00138555	0.00113715	0.00674228	0.0113832	0.0411888	0.0314165	0.00518145	0.0111887	0.00235617	0.0182842	0.0879565	0.0182159	0.0696237	0.0238241	0.0482573	0.112658	0.0230641	0.00921559	0.0152313	0.0172788	0.0238606	0.017207	0.029603	0.0422541	0.00270248	0.0112765	0.015569	0.0219748	0.0798648	0.0437954	0.0198528	0.0323857	0.242376	2.51525	0.161584	0.838416	0.795168	0.0604831	1.201681
920	-4130.467	-4133.419	2.952298	6.4074e+07	2.49929e+07	0.23328	0.00665746	0.0069968	0.000254643	0.00270443	0.00379276	0.0133905	0.0235938	0.031847	0.00761728	0.0108957	0.0026886	0.0165075	0.0764741	0.0209145	0.054391	0.0315963	0.0734431	0.101196	0.0230641	0.00573201	0.0124678	0.0338536	0.0167639	0.0209967	0.0438449	0.0298831	0.00178638	0.00338893	0.0203418	0.0276923	0.0638527	0.0450095	0.01049	0.0336115	0.287391	2.42522	0.191594	0.808406	0.708939	0.0340847	1.11102
930	-4120.955	-4122.136	1.180021	7.10186e+07	7.29838e+07	0.368006	0.00120609	0.00379353	0.0014729	0.00146102	0.000846577	0.0171254	0.0225805	0.026859	0.00492437	0.00726935	0.00230878	0.00799827	0.122567	0.0387354	0.0447822	0.0477191	0.0553255	0.0586402	0.0336783	0.00250791	0.0104075	0.0207087	0.0294793	0.0268235	0.0231489	0.0473843	0.00136777	0.000597119	0.0234081	0.0341132	0.0804748	0.0272636	0.00775041	0.0342327	0.26698	2.46604	0.177987	0.822013	0.817543	0.0056164	1.236967
